"","Fecha","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","Recuperados","Activos","Hospitalizados.Activos","Ambulatorios.Activos","Decesos.Activos","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas","Casos.diarios","Confirmados.diarios","Hospitalizados.diarios","Decesos.diarios","Casos.media.7d","Decesos.media.7d","Hospitalizados.media.7d","Resultados.diarios","Resultados.media.7d","Ambulatorios.Activos.7d","Sospechosos.7d","Sospechosos.diarios","Sospechosos.diarios.7d","Hospitalizados.Activos.7d","Incidencia","Letalidad","Mortalidad","Positividad.diaria","Positividad","Analizados.diarios","Analizados.media.7d"
"74",2020-07-14,24352,19229,12347,6882,5123,12347,6225,6122,1248,523,725,9052,3295,7137,3656,160,10490,627,132,477,18,4196,788,6839,0,1010,44,0,0,289,16,8,2,0,0,3,0,0,0,112,0,2092,13,7598,464,2545,771,541,541,157,58,320.7,34.4,84.6,794,457.7,472.7,5447.1,-345,-28,128.6,401.56,10.1,4058.87,68.14,64.21,449,429.7
"75",2020-07-15,24702,19842,12712,7130,4860,12712,6407,6305,1281,533,748,9351,3361,7252,3734,161,10886,562,108,437,17,4251,812,7043,0,1114,44,0,0,291,16,8,2,0,0,3,0,0,0,113,0,2138,14,7849,477,2612,790,365,365,66,33,327.1,35.3,80.6,613,473.7,453.7,5352.9,-263,-94.3,119.4,413.43,10.1,4166.2,59.54,64.07,350,379.4
"76",2020-07-16,25064,20680,13315,7365,4384,13315,6717,6598,1318,549,769,9795,3520,7460,3905,166,11358,657,125,514,18,4369,835,7306,0,1333,46,0,0,294,16,8,2,0,0,3,0,0,0,118,0,2203,14,8242,488,2752,816,603,603,159,37,361.7,35,94.7,838,525.3,455.3,5177.1,-476,-175.7,117.9,433.04,9.9,4286.53,71.96,64.39,362,349.6
"77",2020-07-17,25492,21301,13721,7580,4191,13721,6923,6798,1355,568,787,10079,3642,7655,4032,170,11742,642,134,490,18,4465,858,7566,0,1364,53,0,0,313,16,8,2,0,0,3,0,0,0,124,0,2272,14,8473,501,2852,840,406,406,122,37,357.3,35.9,99.3,621,526.3,451.9,4994.6,-193,-182.6,118.7,446.25,9.9,4406.87,65.38,64.41,428,343.7
"78",2020-07-18,25848,22050,14261,7789,3798,14261,7198,7063,1385,578,807,10518,3743,7829,4137,176,12168,734,135,573,26,4619,883,7879,0,1421,53,0,0,329,16,8,2,0,0,3,0,0,0,125,0,2365,14,8813,512,2958,859,540,540,101,30,395.7,32.6,100.7,749,580.9,462.4,4760,-393,-234.6,118.7,463.81,9.7,4504.44,72.1,64.68,356,346.3
"79",2020-07-19,26030,22314,14485,7829,3716,14485,7295,7190,1447,598,849,10659,3826,7947,4226,176,12411,665,121,506,38,4748,934,7974,0,1421,62,0,0,329,16,8,2,0,0,3,0,0,0,128,0,2394,14,8937,525,3026,908,224,224,83,62,415.6,40.4,109.1,264,600.6,480.4,4505.7,-82,-254.3,122.1,471.1,10,4706.08,84.85,64.91,182,346.3
"80",2020-07-20,26166,22471,14608,7863,3695,14608,7361,7247,1478,612,866,10709,3899,8065,4303,176,12614,546,113,403,30,4871,965,7974,0,1421,62,0,0,329,16,8,2,0,0,3,0,0,0,128,0,2407,14,9001,532,3072,932,123,123,73,31,400.3,41.1,108.7,157,576.6,485.7,4252.4,-21,-253.3,124,475.1,10.1,4806.9,78.34,65.01,136,323.3
"81",2020-07-21,26652,22995,14947,8048,3657,14947,7539,7408,1518,631,887,10996,3951,8196,4362,179,13007,450,94,328,28,4951,1002,8227,0,1427,62,0,0,329,16,8,2,0,0,3,0,0,0,130,0,2464,14,9219,548,3134,956,339,339,52,40,371.4,38.6,93.7,524,538,464.4,4043,-38,-209.4,118.6,486.12,10.2,4936.99,64.69,65,486,328.6
"82",2020-07-22,27013,23254,15105,8149,3759,15105,7619,7486,1559,648,911,11127,3978,8303,4397,180,13201,366,73,272,21,4959,1020,8347,0,1455,68,0,0,329,16,10,2,0,0,3,0,0,0,131,0,2491,15,9322,561,3161,983,158,158,27,41,341.9,39.7,88.1,259,487.4,440.9,3885.7,102,-157.3,113.6,491.26,10.3,5070.34,61,64.96,361,330.1
"83",2020-07-23,27394,24060,15611,8449,3334,15611,7878,7733,1597,662,935,11509,4102,8502,4527,181,13539,490,100,375,15,5052,1048,8665,0,1536,73,0,0,343,16,10,2,0,0,3,0,0,0,137,0,2557,15,9641,583,3276,999,506,506,124,38,328,39.9,83.1,806,482.9,421,3735.7,-425,-150,110,507.72,10.2,5193.93,62.78,64.88,381,332.9
"84",2020-07-24,27780,24705,16034,8671,3075,16034,8106,7928,1660,689,971,11847,4187,8698,4636,182,13861,527,113,400,14,5069,1081,8955,0,1639,92,0,0,356,16,10,2,0,0,3,0,0,0,141,0,2619,16,9885,605,3389,1039,423,423,85,63,330.4,43.6,77.9,645,486.3,408.1,3576.3,-259,-159.4,107,521.47,10.4,5398.82,65.58,64.9,386,326.9
"85",2020-07-25,28162,25196,16365,8831,2966,16365,8262,8103,1710,708,1002,12068,4297,8893,4759,185,14113,559,141,401,17,5167,1103,9143,0,1676,97,0,0,364,16,10,2,0,0,3,0,0,0,148,0,2668,16,10066,623,3483,1071,331,331,110,50,300.6,46.4,79.1,491,449.4,383.6,3457.4,-109,-118.9,107.9,532.24,10.4,5561.44,67.41,64.95,382,330.6
"86",2020-07-26,28307,25402,16521,8881,2905,16521,8334,8187,1722,711,1011,12174,4347,8957,4812,188,14306,506,134,359,13,5234,1115,9232,0,1676,97,0,0,364,16,10,2,0,0,3,0,0,0,149,0,2693,16,10153,628,3526,1078,156,156,50,12,290.9,39.3,74.4,206,441.1,362.6,3341.6,-61,-115.9,109.7,537.31,10.4,5600.46,75.73,65.04,145,325.3
"87",2020-07-27,28402,25531,16617,8914,2871,16617,8386,8231,1736,717,1019,12215,4402,9036,4868,188,14445,452,119,317,16,5330,1129,9232,0,1676,97,0,0,364,16,10,2,0,0,3,0,0,0,149,0,2709,16,10198,631,3561,1089,96,96,55,14,287,36.9,71.9,129,437.1,350.3,3223.9,-34,-117.7,110.6,540.44,10.4,5646,74.42,65.09,95,319.4
"88",2020-07-28,28764,25958,16893,9065,2806,16893,8531,8362,1796,748,1048,12433,4460,9190,4946,190,14629,486,123,345,18,5388,1151,9411,0,1715,123,0,0,364,16,10,2,0,0,3,0,0,0,152,0,2771,17,10350,653,3620,1126,276,276,58,60,278,39.7,72.7,427,423.3,352.7,3102.3,-65,-121.6,114.7,549.41,10.6,5841.13,64.64,65.08,362,301.7
"89",2020-07-29,29082,26577,17259,9318,2505,17259,8718,8541,1855,776,1079,12763,4496,9265,4988,191,14884,536,115,405,16,5392,1155,9654,0,1821,128,0,0,377,24,10,2,0,0,3,0,0,0,156,0,2834,18,10589,663,3680,1174,366,366,36,59,307.7,42.3,74,619,474.7,371.7,2923.1,-301,-179.1,120.7,561.31,10.7,6033.02,59.13,64.94,318,295.6
"90",2020-07-30,29422,26935,17464,9471,2487,17464,8829,8635,1887,795,1092,12933,4531,9352,5026,199,15043,548,122,412,14,5429,1166,9801,0,1834,128,0,0,385,24,10,2,0,0,3,0,0,0,157,0,2862,18,10735,671,3710,1198,205,205,35,32,264.7,41.4,61.3,358,410.7,377,2802.1,-18,-121,123.9,567.98,10.8,6137.09,57.26,64.84,340,289.7
"91",2020-07-31,29742,27074,17545,9529,2668,17545,8872,8673,1927,812,1115,13007,4538,9399,5037,199,15171,462,94,353,15,5441,1200,9856,0,1848,128,0,0,385,24,10,2,0,0,3,0,0,0,159,0,2878,18,10789,684,3719,1225,81,81,7,40,215.9,38.1,50.1,139,338.4,370.3,2744,181,-58.1,121.1,570.62,11,6267.19,58.27,64.8,320,280.3
"92",2020-08-01,30057,27659,17890,9769,2398,17890,9042,8848,1949,819,1130,13268,4622,9519,5128,201,15376,578,122,443,13,5501,1216,10054,0,1926,129,0,0,394,24,10,2,0,0,3,0,0,0,159,0,2927,18,11001,692,3803,1239,345,345,84,22,217.9,34.1,46.4,585,351.9,376.3,2662.9,-270,-81.1,118.4,581.84,10.9,6338.74,58.97,64.68,315,270.7
"93",2020-08-02,30227,27721,17951,9770,2506,17951,9074,8877,1963,828,1135,13328,4623,9526,5130,201,15504,490,101,383,6,5509,1230,10107,0,1926,129,0,0,394,24,10,2,0,0,3,0,0,0,160,0,2939,18,11039,695,3813,1250,61,61,1,14,204.3,34.4,39.4,62,331.3,379.7,2605.9,108,-57,113.7,583.82,10.9,6384.27,98.39,64.76,170,274.3
"94",2020-08-03,30338,27726,17953,9773,2612,17953,9076,8877,1976,833,1143,13330,4623,9541,5132,201,15605,374,78,294,2,5511,1236,10107,0,1926,129,0,0,394,24,10,2,0,0,3,0,0,0,160,0,2939,18,11041,701,3813,1257,2,2,0,13,190.9,34.3,31.6,5,313.6,376.4,2568.9,106,-37,107.9,583.89,11,6426.55,40,64.75,111,276.6
"95",2020-08-04,30751,28294,18238,10056,2457,18238,9226,9012,2040,859,1181,13531,4707,9701,5227,203,15724,484,88,386,10,5604,1265,10260,0,1965,134,0,0,395,24,10,2,0,0,3,0,1,0,164,0,2991,19,11199,721,3884,1300,285,285,84,64,192.1,34.9,35.3,568,333.7,382.3,2519,-155,-49.9,102.9,593.15,11.2,6634.7,50.18,64.46,413,283.9
"96",2020-08-05,31102,28771,18448,10323,2331,18448,9338,9110,2098,878,1220,13694,4754,9789,5287,205,15807,561,86,457,18,5641,1282,10406,0,1989,146,0,0,397,24,11,2,0,0,3,0,1,0,165,0,3032,20,11316,744,3935,1334,210,210,47,58,169.9,34.7,36.9,477,313.4,389.7,2494.1,-126,-24.9,98.7,599.98,11.4,6823.33,44.03,64.12,351,288.6
"97",2020-08-06,31445,29059,18597,10462,2386,18597,9408,9189,2160,904,1256,13819,4778,9864,5321,205,15892,563,65,480,18,5683,1321,10507,0,1995,150,0,0,397,24,11,2,0,0,3,0,1,0,168,0,3065,21,11404,767,3960,1372,149,149,24,62,161.9,39,35.3,288,303.4,399.4,2479.7,55,-14.4,90.6,604.83,11.6,7024.97,51.74,64,343,289
"98",2020-08-07,31726,29440,18835,10605,2286,18835,9535,9300,2222,942,1280,13972,4863,9980,5408,209,16008,622,75,530,17,5792,1371,10628,0,2003,150,0,0,397,27,11,2,0,0,3,0,1,0,170,0,3096,21,11527,783,4042,1418,238,238,85,62,184.3,42.1,46.4,381,338,424.7,2425.1,-100,-54.6,87.9,612.57,11.8,7226.62,62.47,63.98,281,283.4
"99",2020-08-08,32091,29767,18987,10780,2324,18987,9610,9377,2251,953,1298,14089,4898,10069,5453,214,16110,639,83,543,13,5821,1394,10719,0,2022,154,0,0,409,27,12,2,0,0,3,0,1,0,171,0,3121,21,11621,790,4074,1440,152,152,35,29,156.7,43.1,39.4,327,301.1,439,2414.6,38,-10.6,82.3,617.51,11.9,7320.93,46.48,63.79,365,290.6
"100",2020-08-09,32270,29853,19040,10813,2417,19040,9638,9402,2269,963,1306,14108,4932,10117,5488,215,16246,534,75,450,9,5870,1412,10723,0,2022,154,0,0,409,27,12,2,0,0,3,0,1,0,172,0,3128,22,11648,795,4092,1452,53,53,34,18,155.6,43.7,44.1,86,304.6,448.6,2401.9,93,-12.7,78.6,619.24,11.9,7379.47,61.63,63.78,179,291.9
"101",2020-08-10,32379,29978,19123,10855,2401,19123,9685,9438,2288,971,1317,14152,4971,10170,5531,217,16407,440,62,366,12,5952,1429,10723,0,2022,154,0,0,409,27,13,2,0,0,3,0,1,0,172,0,3145,22,11689,807,4117,1459,83,83,39,19,167.1,44.6,49.7,125,321.7,458.9,2371.7,-16,-30.1,76.3,621.94,12,7441.27,66.4,63.79,109,291.6
"102",2020-08-11,32822,30657,19403,11254,2165,19403,9834,9569,2316,978,1338,14372,5031,10289,5607,226,16497,603,82,508,13,6004,1446,10925,0,2043,158,0,0,413,29,14,2,0,0,3,0,1,0,173,0,3198,23,11868,817,4164,1476,280,280,60,28,166.4,39.4,46.3,679,337.6,476.3,2330,-236,-41.7,75.4,631.04,11.9,7532.33,41.24,63.29,443,295.9
"103",2020-08-12,33251,30915,19531,11384,2336,19531,9903,9628,2331,984,1347,14483,5048,10350,5628,226,16600,611,73,527,11,6041,1454,11001,0,2057,159,0,0,414,29,14,2,0,0,3,0,1,0,175,0,3224,23,11938,822,4194,1486,128,128,17,15,154.7,33.3,42,258,306.3,486.3,2330.7,171,0.7,73.6,635.21,11.9,7581.12,49.61,63.18,429,307
"104",2020-08-13,33695,31217,19625,11592,2478,19625,9960,9665,2350,995,1355,14554,5071,10399,5653,226,16705,582,58,512,12,6078,1472,11053,0,2059,159,0,0,417,29,14,2,0,0,3,0,1,0,177,0,3241,23,11998,825,4209,1502,94,94,23,19,146.9,27.1,41.9,302,308.3,490.9,2343.9,142,13.1,72.6,638.26,12,7642.91,31.13,62.87,444,321.4
"105",2020-08-14,34067,31577,19744,11833,2490,19744,10012,9732,2359,1000,1359,14663,5081,10448,5669,229,16820,574,55,510,9,6081,1477,11165,0,2061,161,0,0,418,29,14,2,0,0,4,0,1,0,178,0,3269,23,12070,826,4227,1510,119,119,10,9,129.9,19.6,31.1,360,305.3,488,2373,12,29.1,69.7,642.13,11.9,7672.18,33.06,62.53,372,334.4
"106",2020-08-15,34374,32026,19930,12096,2348,19930,10091,9839,2372,1006,1366,14799,5131,10529,5721,230,16989,580,72,497,11,6146,1489,11274,0,2068,161,0,0,420,30,16,2,1,0,4,0,1,0,180,0,3299,24,12176,827,4275,1521,186,186,50,13,134.7,17.3,33.3,449,322.7,481.4,2376.4,-142,3.4,68.1,648.18,11.9,7714.46,41.43,62.23,307,326.1
"107",2020-08-16,34566,32100,19972,12128,2466,19972,10112,9860,2379,1011,1368,14815,5157,10564,5749,230,17099,502,75,419,8,6188,1495,11274,0,2068,161,0,0,420,30,16,2,1,0,4,0,1,0,181,0,3305,24,12196,830,4290,1525,42,42,26,7,133.1,15.7,32.1,74,321,477,2383.4,118,7,68.1,649.55,11.9,7737.23,56.76,62.22,192,328
"108",2020-08-17,34659,32161,20003,12158,2498,20003,10130,9873,2382,1012,1370,14825,5178,10590,5772,230,17222,404,67,332,5,6219,1498,11274,0,2068,161,0,0,420,30,16,2,1,0,4,0,1,0,181,0,3307,24,12214,831,4301,1527,31,31,21,3,125.7,13.4,29.6,61,311.9,472.1,2397.3,32,13.9,68.9,650.56,11.9,7746.98,50.82,62.2,93,325.7
"109",2020-08-18,35049,32980,20280,12700,2069,20280,10292,9988,2404,1020,1384,15068,5212,10688,5812,235,17280,601,84,512,5,6229,1507,11521,0,2086,161,0,0,421,31,17,3,1,0,4,0,1,0,188,0,3369,24,12379,843,4344,1537,277,277,34,22,125.3,12.6,25.9,819,331.9,472.7,2383.6,-429,-13.7,69.1,659.57,11.9,7818.53,33.82,61.49,390,318.1
"110",2020-08-19,35399,33133,20288,12845,2266,20288,10296,9992,2416,1023,1393,15074,5214,10727,5819,238,17355,521,67,450,4,6232,1516,11526,0,2086,162,0,0,421,31,17,3,1,0,4,0,1,0,188,0,3370,24,12384,845,4346,1547,8,8,2,12,108.1,12.1,23.7,153,316.9,461.7,2373.6,197,-10,68.3,659.83,11.9,7857.56,5.23,61.23,350,306.9
"111",2020-08-20,35812,33458,20385,13073,2354,20385,10352,10033,2433,1029,1404,15157,5228,10786,6031,257,17442,514,61,449,4,6248,1528,11599,0,2094,162,0,0,421,31,17,3,1,0,4,0,1,0,189,0,3391,26,12439,850,4366,1557,97,97,14,17,108.6,11.9,22.4,325,320.1,452.7,2355.9,88,-17.7,68.7,662.98,11.9,7912.85,29.85,60.93,413,302.4
"112",2020-08-21,36199,33840,20536,13304,2359,20536,10439,10097,2450,1037,1413,15293,5243,10854,6051,258,17528,562,52,506,4,6277,1531,11710,0,2098,165,0,0,428,31,17,3,1,0,4,0,1,0,192,0,3433,27,12519,852,4392,1571,151,151,15,17,113.1,13,23.1,382,323.3,452.1,2337.1,5,-18.7,68.3,667.89,11.9,7968.14,39.53,60.69,387,304.6
"113",2020-08-22,36645,34268,20692,13576,2377,20692,10519,10173,2485,1051,1434,15393,5299,10951,6107,260,17602,611,72,533,6,6355,1558,11776,0,2107,166,0,0,431,31,17,3,1,0,4,0,1,0,196,0,3458,27,12609,865,4429,1593,156,156,56,35,108.9,16.1,24,428,320.3,457.3,2341.3,18,4.1,68.3,672.97,12,8081.97,36.45,60.38,446,324.4
"114",2020-08-23,36829,34289,20704,13585,2540,20704,10524,10180,2491,1054,1437,15396,5308,10968,6116,260,17725,496,58,430,8,6367,1564,11776,0,2107,166,0,0,431,31,17,3,1,0,4,0,1,0,197,0,3459,27,12613,867,4435,1597,12,12,9,6,104.6,16,21.6,21,312.7,458.9,2351.9,163,10.6,65.9,673.36,12,8101.48,57.14,60.38,184,323.3
"115",2020-08-24,36986,34346,20733,13613,2640,20733,10541,10192,2494,1054,1440,15407,5326,10989,6134,260,17852,392,51,336,5,6396,1567,11776,0,2107,166,0,0,431,31,17,3,1,0,4,0,1,0,197,0,3460,27,12630,867,4446,1600,29,29,18,3,104.3,16,21.1,57,312.1,459.4,2372.1,100,20.3,63.6,674.3,12,8111.24,50.88,60.37,157,332.4
"116",2020-08-25,37397,35043,20914,14129,2354,20914,10638,10276,2517,1066,1451,15564,5350,11072,6169,262,17910,494,54,433,7,6420,1574,11917,0,2120,166,0,0,434,31,17,3,1,0,4,0,1,0,199,0,3500,27,12738,874,4477,1616,181,181,24,23,90.6,16.1,19.7,697,294.7,448.1,2412.9,-286,40.7,59.3,680.19,12,8186.04,25.97,59.68,411,335.4
"117",2020-08-26,37758,35440,21026,14414,2318,21026,10706,10320,2551,1078,1473,15672,5354,11110,6180,265,17938,542,47,490,5,6427,1578,12011,0,2130,167,0,0,435,31,17,3,1,0,4,0,1,0,203,0,3525,29,12808,884,4490,1638,112,112,4,34,105.4,19.3,20,397,329.6,453.9,2420.3,-36,7.4,56.4,683.83,12.1,8296.62,28.21,59.33,361,337
"118",2020-08-27,38217,35746,21109,14637,2471,21109,10749,10360,2567,1085,1482,15739,5370,11163,6201,266,18025,524,44,473,7,6444,1586,12069,0,2132,167,0,0,441,31,17,3,1,0,4,0,1,0,204,0,3542,29,12852,889,4511,1649,83,83,16,16,103.4,19.1,20.3,306,326.9,457.3,2437,153,16.7,54,686.53,12.2,8348.66,27.12,59.05,459,343.6
"119",2020-08-28,38567,36070,21201,14869,2497,21201,10796,10405,2591,1092,1499,15806,5395,11209,6232,273,18129,488,48,433,7,6472,1595,12133,0,2132,167,0,0,441,31,17,3,1,0,4,0,1,0,204,0,3559,29,12905,899,4533,1663,92,92,25,24,95,20.1,21.7,324,318.6,446.9,2456.7,26,19.7,53.4,689.52,12.2,8426.72,28.4,58.78,350,338.3
"120",2020-08-29,38947,36416,21330,15086,2531,21330,10865,10465,2607,1098,1509,15905,5425,11282,6266,275,18235,498,56,432,10,6508,1602,12209,0,2146,167,0,0,444,31,17,3,1,0,4,0,1,0,208,0,3578,30,12986,904,4558,1673,129,129,30,16,91.1,17.4,18,346,306.9,432.4,2478.7,34,22,51.1,693.72,12.2,8478.75,37.28,58.57,380,328.9
"121",2020-08-30,39086,36517,21378,15139,2569,21378,10896,10482,2612,1099,1513,15943,5435,11291,6277,276,18324,450,53,389,8,6520,1607,12244,0,2146,167,0,0,444,31,17,3,2,0,4,0,1,0,210,0,3584,30,13014,905,4570,1677,48,48,10,5,96.3,17.3,18.1,101,318.3,426.6,2482.9,38,4.1,50.4,695.28,12.2,8495.01,47.52,58.54,139,322.4
"122",2020-08-31,39208,36720,21432,15288,2488,21432,10931,10501,2615,1100,1515,15985,5447,11308,6292,276,18400,423,49,368,6,6536,1610,12282,0,2146,167,0,0,444,31,17,3,2,0,4,0,1,0,210,0,3596,30,13044,906,4582,1679,54,54,12,3,99.9,17.3,17.3,203,339.1,431.1,2461.1,-81,-21.7,50.1,697.03,12.2,8504.77,26.6,58.37,122,317.4
"123",2020-09-01,39559,37425,21658,15767,2134,21658,11063,10595,2625,1105,1520,16187,5471,11360,6315,276,18495,541,56,482,3,6563,1619,12477,0,2150,167,0,0,444,31,17,3,2,0,4,0,1,0,219,0,3645,30,13174,913,4620,1682,226,226,24,10,106.3,15.4,17.3,705,340.3,438.1,2429.7,-354,-31.4,50.4,704.38,12.1,8537.29,32.06,57.87,351,308.9
"124",2020-09-02,39921,37641,21712,15929,2280,21712,11093,10619,2634,1110,1524,16233,5479,11396,6324,276,18560,524,45,473,6,6576,1627,12504,0,2163,167,0,0,444,31,18,3,2,0,4,0,1,0,222,0,3661,30,13202,916,4627,1688,54,54,8,9,98,11.9,17.9,216,314.4,435.7,2424.3,146,-5.4,50.1,706.14,12.1,8566.56,25,57.68,362,309
"125",2020-09-03,40281,37830,21760,16070,2451,21760,11116,10644,2647,1115,1532,16270,5490,11436,6339,277,18638,482,35,440,7,6599,1634,12523,0,2166,167,0,0,446,31,18,3,3,0,4,0,1,0,223,0,3668,30,13233,923,4636,1694,48,48,11,13,93,11.4,17.1,189,297.7,431,2421.4,171,-2.9,48.9,707.7,12.2,8608.84,25.4,57.52,360,294.9
"126",2020-09-04,40621,38249,21922,16327,2372,21922,11205,10717,2649,1115,1534,16424,5498,11463,6354,277,18794,486,29,450,7,6602,1636,12668,0,2180,167,0,0,446,31,18,3,3,0,4,0,1,0,225,0,3696,30,13333,925,4668,1694,162,162,8,2,103,8.3,14.7,419,311.3,433.4,2403.6,-79,-17.9,46.1,712.97,12.1,8615.35,38.66,57.31,340,293.4
"127",2020-09-05,41051,38754,22162,16592,2297,22162,11332,10830,2661,1122,1539,16646,5516,11498,6373,279,18987,522,24,490,8,6630,1643,12875,0,2185,167,0,0,446,31,18,3,3,0,4,0,1,0,229,0,3759,30,13475,929,4699,1702,240,240,18,12,118.9,7.7,13,505,334,441.7,2370.1,-75,-33.4,41.6,720.78,12,8654.38,47.52,57.19,430,300.6
"128",2020-09-06,41209,39036,22274,16762,2173,22274,11393,10881,2666,1127,1539,16745,5529,11517,6387,280,19107,508,27,474,7,6646,1648,12970,0,2186,167,0,0,446,31,18,3,3,0,4,0,1,0,230,0,3786,30,13544,930,4714,1706,112,112,13,5,128,7.7,13.4,282,359.9,453.9,2313.6,-124,-56.6,37.9,724.42,12,8670.64,39.72,57.06,158,303.3
"129",2020-09-07,41328,39159,22306,16853,2169,22306,11416,10890,2668,1129,1539,16773,5533,11525,6392,280,19189,454,23,426,5,6648,1650,12992,0,2194,167,0,0,446,31,18,3,3,0,4,0,1,0,232,0,3789,30,13564,932,4721,1706,32,32,4,2,124.9,7.6,12.3,123,348.4,462.1,2268,-4,-45.6,34.1,725.46,12,8677.14,26.02,56.96,119,302.9
"130",2020-09-08,41706,39691,22539,17152,2015,22539,11537,11002,2720,1155,1565,16993,5546,11581,6424,286,19302,522,23,494,5,6664,1657,13202,0,2201,168,0,0,446,39,18,3,3,0,4,0,1,0,236,0,3844,31,13701,950,4758,1739,233,233,13,52,125.9,13.6,10.7,532,323.7,463.9,2251,-154,-17,29.4,733.04,12.1,8846.26,43.8,56.79,378,306.7
"131",2020-09-09,42039,39777,22600,17177,2262,22600,11571,11029,2735,1161,1574,17049,5551,11604,6700,288,19392,478,25,448,5,6674,1663,13253,0,2201,168,0,0,446,39,18,3,3,0,4,0,1,0,236,0,3853,31,13744,956,4767,1748,61,61,5,15,126.9,14.4,10.3,86,305.1,460.3,2248.4,247,-2.6,26.6,735.02,12.1,8895.05,70.93,56.82,333,302.6
"132",2020-09-10,42266,40053,22715,17338,2213,22715,11631,11084,2742,1165,1577,17152,5563,11620,6711,288,19514,464,25,434,5,6688,1668,13352,0,2202,168,0,0,447,39,18,3,3,0,4,0,1,0,239,0,3873,31,13810,958,4793,1753,115,115,12,7,136.4,13.6,10.4,276,317.6,459.4,2214.4,-49,-34,25.1,738.76,12.1,8917.81,41.67,56.71,227,283.6
"133",2020-09-11,42475,40393,22872,17521,2082,22872,11709,11163,2759,1174,1585,17300,5572,11648,6722,290,19671,449,21,421,7,6701,1672,13492,0,2205,168,0,0,448,39,18,3,3,0,4,0,1,0,240,0,3909,32,13915,965,4808,1762,157,157,9,17,135.7,15.7,10.6,340,306.3,455.3,2173,-131,-41.4,24,743.87,12.1,8973.1,46.18,56.62,209,264.9
"134",2020-09-12,42772,40838,23056,17782,1934,23056,11815,11241,2769,1177,1592,17457,5599,11690,6751,291,19785,507,33,469,5,6737,1676,13630,0,2210,168,0,0,453,39,18,3,3,0,4,0,1,0,245,0,3946,32,14023,967,4842,1770,184,184,27,10,127.7,15.4,11.9,445,297.7,452.3,2121.1,-148,-51.9,25.3,749.85,12,9005.62,41.35,56.46,297,245.9
"135",2020-09-13,42875,41108,23159,17949,1767,23159,11865,11294,2770,1177,1593,17555,5604,11696,6756,291,19870,523,33,486,4,6740,1677,13728,0,2212,168,0,0,453,39,18,3,3,0,4,0,1,0,248,0,3969,32,14087,967,4855,1771,103,103,5,1,126.4,14.9,10.7,270,296,454,2063.1,-167,-58,26.1,753.2,12,9008.88,38.15,56.34,103,238
"136",2020-09-14,42972,41477,23274,18203,1495,23274,11928,11346,2772,1179,1593,17651,5623,11719,6775,291,19953,554,41,508,5,6771,1679,13803,0,2216,168,0,0,458,39,18,3,3,0,4,0,1,0,249,0,3990,33,14157,967,4878,1772,115,115,19,2,138.3,14.9,12.9,369,331.1,465.7,1966.9,-272,-96.3,28.7,756.94,11.9,9015.38,31.17,56.11,97,234.9
"137",2020-09-15,43315,41631,23349,18282,1684,23349,11962,11387,2776,1182,1594,17719,5630,11748,6785,291,20093,486,39,441,6,6785,1682,13864,0,2216,168,0,0,458,39,18,3,3,0,4,0,1,0,250,0,4004,33,14205,967,4890,1776,75,75,7,4,115.7,8,12,154,277.1,458.1,1919.6,189,-47.3,31,759.38,11.9,9028.39,48.7,56.09,343,229.9
"138",2020-09-16,43634,41859,23444,18415,1775,23444,12012,11432,2778,1182,1596,17814,5630,11762,6787,291,20199,470,35,432,3,6785,1683,13957,0,2218,168,0,0,458,39,18,3,3,0,4,0,1,0,252,0,4027,33,14265,968,4900,1777,95,95,0,2,120.6,6.1,11.3,228,297.4,455.9,1850,91,-69.6,32.4,762.47,11.8,9034.9,41.67,56.01,319,227.9
"139",2020-09-17,43726,42058,23494,18564,1668,23494,12039,11455,2780,1184,1596,17858,5636,11778,6793,291,20257,459,31,426,2,6789,1685,14000,0,2221,168,0,0,458,39,18,3,3,0,4,0,1,0,253,0,4040,33,14296,968,4905,1779,50,50,6,2,111.3,5.4,10.4,199,286.4,454.7,1772.1,-107,-77.9,33.3,764.1,11.8,9041.4,25.13,55.86,92,208.6
"140",2020-09-18,44100,42459,23676,18783,1641,23676,12134,11542,2783,1186,1597,18021,5655,11825,6817,292,20388,507,40,465,2,6809,1686,14145,0,2235,168,0,0,461,39,18,3,3,0,4,0,1,0,256,0,4089,33,14399,970,4932,1780,182,182,19,3,114.9,3.4,11.9,401,295.1,461,1709.1,-27,-63,36,770.02,11.8,9051.16,45.39,55.76,374,232.1
"141",2020-09-19,44415,42611,23748,18863,1804,23748,12166,11582,2793,1189,1604,18087,5661,11852,6824,293,20539,418,34,382,2,6819,1688,14206,0,2236,168,0,0,461,39,18,3,3,0,4,0,1,0,257,0,4107,33,14435,974,4949,1786,72,72,6,10,98.9,3.4,8.9,152,253.3,448.6,1690.6,163,-18.6,36.1,772.36,11.8,9083.68,47.37,55.73,315,234.7
