"Estado","% Ocupación","Fecha","Tipo","Pob_Total"
"Sonora",16.2,2021-10-08,"Ventilador",2109152
"Sonora",33.41,2021-10-08,"General",2109152
"Sonora",30.3,2021-10-08,"UCI",2109152
"Sonora",23.91,2021-10-09,"UCI",2109152
"Sonora",29.28,2021-10-09,"General",2109152
"Sonora",16.66,2021-10-09,"Ventilador",2109152
"Sonora",17.83,2021-10-10,"Ventilador",2109152
"Sonora",31.12,2021-10-10,"General",2109152
"Sonora",22.85,2021-10-10,"UCI",2109152
"Sonora",28.09,2021-10-11,"General",2109152
"Sonora",16.17,2021-10-11,"Ventilador",2109152
"Sonora",13.51,2021-10-11,"UCI",2109152
"Sonora",23.91,2021-10-12,"UCI",2109152
"Sonora",16.01,2021-10-12,"Ventilador",2109152
"Sonora",30.54,2021-10-12,"General",2109152
"Sonora",14.63,2021-10-13,"UCI",2109152
"Sonora",30.27,2021-10-13,"General",2109152
"Sonora",15.84,2021-10-13,"Ventilador",2109152
"Sonora",27.84,2021-10-14,"General",2109152
"Sonora",15.7,2021-10-14,"Ventilador",2109152
"Sonora",17.39,2021-10-14,"UCI",2109152
"Sonora",13.95,2021-10-15,"UCI",2109152
"Sonora",14.81,2021-10-15,"Ventilador",2109152
"Sonora",31.28,2021-10-15,"General",2109152
"Sonora",25.58,2021-10-16,"UCI",2109152
"Sonora",30.59,2021-10-16,"General",2109152
"Sonora",16.86,2021-10-16,"Ventilador",2109152
"Sonora",36.8,2021-10-17,"General",2109152
"Sonora",16.17,2021-10-17,"Ventilador",2109152
"Sonora",21.42,2021-10-17,"UCI",2109152
"Sonora",13.45,2021-10-18,"Ventilador",2109152
"Sonora",29.72,2021-10-18,"UCI",2109152
"Sonora",31.96,2021-10-18,"General",2109152
"Sonora",28.84,2021-10-19,"General",2109152
"Sonora",30.61,2021-10-19,"UCI",2109152
"Sonora",17.08,2021-10-19,"Ventilador",2109152
"Sonora",28.36,2021-10-20,"General",2109152
"Sonora",17.76,2021-10-20,"Ventilador",2109152
"Sonora",26.53,2021-10-20,"UCI",2109152
"Sonora",27.73,2021-10-21,"General",2109152
"Sonora",17.39,2021-10-21,"Ventilador",2109152
"Sonora",24.44,2021-10-21,"UCI",2109152
"Sonora",16.75,2021-10-22,"Ventilador",2109152
"Sonora",30.15,2021-10-22,"General",2109152
"Sonora",10.52,2021-10-22,"UCI",2109152
"Sonora",35.71,2021-10-23,"UCI",2109152
"Sonora",36.74,2021-10-23,"General",2109152
"Sonora",17.68,2021-10-23,"Ventilador",2109152
"Sonora",16.32,2021-10-24,"Ventilador",2109152
"Sonora",34.81,2021-10-24,"General",2109152
"Sonora",29.03,2021-10-24,"UCI",2109152
"Sonora",32.23,2021-10-25,"General",2109152
"Sonora",15.95,2021-10-25,"Ventilador",2109152
"Sonora",28.2,2021-10-25,"UCI",2109152
"Sonora",14.52,2021-10-26,"Ventilador",2109152
"Sonora",33.43,2021-10-26,"General",2109152
"Sonora",12.5,2021-10-26,"UCI",2109152
"Sonora",15.18,2021-10-27,"Ventilador",2109152
"Sonora",33.9,2021-10-27,"General",2109152
"Sonora",16.66,2021-10-27,"UCI",2109152
"Sonora",31.15,2021-10-28,"General",2109152
"Sonora",14.45,2021-10-28,"Ventilador",2109152
"Sonora",28.94,2021-10-28,"UCI",2109152
"Sonora",35.31,2021-10-29,"General",2109152
"Sonora",29.03,2021-10-29,"UCI",2109152
"Sonora",16.32,2021-10-29,"Ventilador",2109152
"Sonora",36.33,2021-10-30,"General",2109152
"Sonora",33.33,2021-10-30,"UCI",2109152
"Sonora",16.66,2021-10-30,"Ventilador",2109152
"Sonora",19.68,2021-10-31,"Ventilador",2109152
"Sonora",34.48,2021-10-31,"UCI",2109152
"Sonora",40.34,2021-10-31,"General",2109152
"Sonora",21.27,2021-11-01,"UCI",2109152
"Sonora",37.57,2021-11-01,"General",2109152
"Sonora",14.75,2021-11-01,"Ventilador",2109152
"Sonora",15.42,2021-11-02,"Ventilador",2109152
"Sonora",35.27,2021-11-02,"General",2109152
"Sonora",12.82,2021-11-02,"UCI",2109152
"Sonora",34.23,2021-11-03,"General",2109152
"Sonora",16.85,2021-11-03,"Ventilador",2109152
"Sonora",20.93,2021-11-03,"UCI",2109152
"Sonora",32.05,2021-11-04,"General",2109152
"Sonora",19.25,2021-11-04,"Ventilador",2109152
"Sonora",29.54,2021-11-04,"UCI",2109152
"Sonora",17.46,2021-11-05,"Ventilador",2109152
"Sonora",32.13,2021-11-05,"General",2109152
"Sonora",26.19,2021-11-05,"UCI",2109152
"Sonora",18.6,2021-11-06,"Ventilador",2109152
"Sonora",26.47,2021-11-06,"UCI",2109152
"Sonora",34.14,2021-11-06,"General",2109152
"Sonora",36.03,2021-11-07,"General",2109152
"Sonora",23.21,2021-11-07,"Ventilador",2109152
"Sonora",38.88,2021-11-07,"UCI",2109152
