"","Fecha","CVEGEO","MUNICIPIO","CASOS_SINTOMAS"
"64830",2022-06-07,26043,"Nogales",2
"64831",2022-06-07,26011,"Bacoachi",0
"64832",2022-06-07,26002,"Agua Prieta",0
"64833",2022-06-07,26036,"Magdalena",0
"64834",2022-06-07,26048,"Puerto Peñasco",0
"64835",2022-06-07,26029,"Guaymas",2
"64836",2022-06-07,26999,"Sin municipio registrado",0
"64837",2022-06-07,26025,"Empalme",0
"64838",2022-06-07,26033,"Huatabampo",1
"64839",2022-06-07,26047,"Pitiquito",0
"64840",2022-06-07,26017,"Caborca",1
"64841",2022-06-07,26004,"Altar",0
"64842",2022-06-07,26012,"Bácum",0
"64843",2022-06-07,26072,"San Ignacio Río Muerto",0
"64844",2022-06-07,26071,"Benito Juárez",0
"64845",2022-06-07,26052,"Sahuaripa",0
"64846",2022-06-07,26003,"Álamos",0
"64847",2022-06-07,26037,"Mazatán",0
"64848",2022-06-07,26049,"Quiriego",0
"64849",2022-06-07,26066,"Ures",0
"64850",2022-06-07,26027,"Fronteras",0
"64851",2022-06-07,26007,"Átil",0
"64852",2022-06-07,26019,"Cananea",1
"64853",2022-06-07,26034,"Huépac",0
"64854",2022-06-07,26041,"Nacozari de García",1
"64855",2022-06-07,26014,"Baviácora",0
"64856",2022-06-07,26026,"Etchojoa",0
"64857",2022-06-07,26064,"Trincheras",0
"64858",2022-06-07,26060,"Sáric",0
"64859",2022-06-07,26067,"Villa Hidalgo",0
"64860",2022-06-07,26045,"Opodepe",0
"64861",2022-06-07,26008,"Bacadéhuachi",0
"64862",2022-06-07,26070,"General Plutarco Elías Calles",0
"64863",2022-06-07,26013,"Banámichi",0
"64864",2022-06-07,26068,"Villa Pesqueira",0
"64865",2022-06-07,26001,"Aconchi",0
"64866",2022-06-07,26039,"Naco",0
"64867",2022-06-07,26044,"Ónavas",0
"64868",2022-06-07,26035,"Imuris",0
"64869",2022-06-07,26020,"Carbó",0
"64870",2022-06-07,26038,"Moctezuma",0
"64871",2022-06-07,26065,"Tubutama",0
"64872",2022-06-07,26016,"Benjamín Hill",0
"64873",2022-06-07,26023,"Cumpas",0
"64874",2022-06-07,26015,"Bavispe",0
"64875",2022-06-07,26032,"Huásabas",0
"64876",2022-06-07,26046,"Oquitoa",0
"64877",2022-06-07,26005,"Arivechi",0
"64878",2022-06-07,26051,"Rosario",0
"64879",2022-06-07,26006,"Arizpe",0
"64880",2022-06-07,26056,"San Miguel de Horcasitas",0
"64881",2022-06-07,26022,"Cucurpe",0
"64882",2022-06-07,26010,"Bacerac",0
"64883",2022-06-07,26040,"Nácori Chico",0
"64884",2022-06-07,26021,"La Colorada",0
"64885",2022-06-07,26031,"Huachinera",0
"64886",2022-06-07,26024,"Divisaderos",0
"64887",2022-06-07,26028,"Granados",0
"64888",2022-06-07,26069,"Yécora",0
"64889",2022-06-07,26063,"Tepache",0
"64890",2022-06-07,26059,"Santa Cruz",0
"64891",2022-06-07,26009,"Bacanora",0
"64892",2022-06-07,26050,"Rayón",0
"64893",2022-06-07,26053,"San Felipe de Jesús",0
"64894",2022-06-07,26061,"Soyopa",0
"64895",2022-06-07,26062,"Suaqui Grande",0
"64896",2022-06-07,26054,"San Javier",0
"64897",2022-06-07,26057,"San Pedro de la Cueva",0
"64898",2022-06-08,26018,"Cajeme",18
"64899",2022-06-08,26030,"Hermosillo",40
"64900",2022-06-08,26055,"San Luis Río Colorado",6
"64901",2022-06-08,26058,"Santa Ana",0
"64902",2022-06-08,26042,"Navojoa",0
"64903",2022-06-08,26043,"Nogales",2
"64904",2022-06-08,26011,"Bacoachi",0
"64905",2022-06-08,26002,"Agua Prieta",1
"64906",2022-06-08,26036,"Magdalena",0
"64907",2022-06-08,26048,"Puerto Peñasco",1
"64908",2022-06-08,26029,"Guaymas",5
"64909",2022-06-08,26999,"Sin municipio registrado",0
"64910",2022-06-08,26025,"Empalme",0
"64911",2022-06-08,26033,"Huatabampo",1
"64912",2022-06-08,26047,"Pitiquito",0
"64913",2022-06-08,26017,"Caborca",1
"64914",2022-06-08,26004,"Altar",0
"64915",2022-06-08,26012,"Bácum",0
"64916",2022-06-08,26072,"San Ignacio Río Muerto",0
"64917",2022-06-08,26071,"Benito Juárez",0
"64918",2022-06-08,26052,"Sahuaripa",0
"64919",2022-06-08,26003,"Álamos",1
"64920",2022-06-08,26037,"Mazatán",0
"64921",2022-06-08,26049,"Quiriego",0
"64922",2022-06-08,26066,"Ures",0
"64923",2022-06-08,26027,"Fronteras",0
"64924",2022-06-08,26007,"Átil",0
"64925",2022-06-08,26019,"Cananea",0
"64926",2022-06-08,26034,"Huépac",0
"64927",2022-06-08,26041,"Nacozari de García",3
"64928",2022-06-08,26014,"Baviácora",0
"64929",2022-06-08,26026,"Etchojoa",1
"64930",2022-06-08,26064,"Trincheras",0
"64931",2022-06-08,26060,"Sáric",0
"64932",2022-06-08,26067,"Villa Hidalgo",0
"64933",2022-06-08,26045,"Opodepe",0
"64934",2022-06-08,26008,"Bacadéhuachi",0
"64935",2022-06-08,26070,"General Plutarco Elías Calles",0
"64936",2022-06-08,26013,"Banámichi",0
"64937",2022-06-08,26068,"Villa Pesqueira",0
"64938",2022-06-08,26001,"Aconchi",0
"64939",2022-06-08,26039,"Naco",0
"64940",2022-06-08,26044,"Ónavas",0
"64941",2022-06-08,26035,"Imuris",0
"64942",2022-06-08,26020,"Carbó",0
"64943",2022-06-08,26038,"Moctezuma",0
"64944",2022-06-08,26065,"Tubutama",0
"64945",2022-06-08,26016,"Benjamín Hill",0
"64946",2022-06-08,26023,"Cumpas",0
"64947",2022-06-08,26015,"Bavispe",0
"64948",2022-06-08,26032,"Huásabas",0
"64949",2022-06-08,26046,"Oquitoa",0
"64950",2022-06-08,26005,"Arivechi",0
"64951",2022-06-08,26051,"Rosario",0
"64952",2022-06-08,26006,"Arizpe",0
"64953",2022-06-08,26056,"San Miguel de Horcasitas",0
"64954",2022-06-08,26022,"Cucurpe",0
"64955",2022-06-08,26010,"Bacerac",0
"64956",2022-06-08,26040,"Nácori Chico",0
"64957",2022-06-08,26021,"La Colorada",0
"64958",2022-06-08,26031,"Huachinera",0
"64959",2022-06-08,26024,"Divisaderos",0
"64960",2022-06-08,26028,"Granados",0
"64961",2022-06-08,26069,"Yécora",0
"64962",2022-06-08,26063,"Tepache",0
"64963",2022-06-08,26059,"Santa Cruz",0
"64964",2022-06-08,26009,"Bacanora",0
"64965",2022-06-08,26050,"Rayón",0
"64966",2022-06-08,26053,"San Felipe de Jesús",0
"64967",2022-06-08,26061,"Soyopa",0
"64968",2022-06-08,26062,"Suaqui Grande",0
"64969",2022-06-08,26054,"San Javier",0
"64970",2022-06-08,26057,"San Pedro de la Cueva",0
"64971",2022-06-09,26018,"Cajeme",28
"64972",2022-06-09,26030,"Hermosillo",34
"64973",2022-06-09,26055,"San Luis Río Colorado",15
"64974",2022-06-09,26058,"Santa Ana",0
"64975",2022-06-09,26042,"Navojoa",0
"64976",2022-06-09,26043,"Nogales",8
"64977",2022-06-09,26011,"Bacoachi",0
"64978",2022-06-09,26002,"Agua Prieta",1
"64979",2022-06-09,26036,"Magdalena",0
"64980",2022-06-09,26048,"Puerto Peñasco",0
"64981",2022-06-09,26029,"Guaymas",3
"64982",2022-06-09,26999,"Sin municipio registrado",0
"64983",2022-06-09,26025,"Empalme",4
"64984",2022-06-09,26033,"Huatabampo",0
"64985",2022-06-09,26047,"Pitiquito",0
"64986",2022-06-09,26017,"Caborca",3
"64987",2022-06-09,26004,"Altar",0
"64988",2022-06-09,26012,"Bácum",0
"64989",2022-06-09,26072,"San Ignacio Río Muerto",0
"64990",2022-06-09,26071,"Benito Juárez",0
"64991",2022-06-09,26052,"Sahuaripa",0
"64992",2022-06-09,26003,"Álamos",1
"64993",2022-06-09,26037,"Mazatán",0
"64994",2022-06-09,26049,"Quiriego",0
"64995",2022-06-09,26066,"Ures",0
"64996",2022-06-09,26027,"Fronteras",0
"64997",2022-06-09,26007,"Átil",0
"64998",2022-06-09,26019,"Cananea",1
"64999",2022-06-09,26034,"Huépac",0
"65000",2022-06-09,26041,"Nacozari de García",0
"65001",2022-06-09,26014,"Baviácora",0
"65002",2022-06-09,26026,"Etchojoa",0
"65003",2022-06-09,26064,"Trincheras",0
"65004",2022-06-09,26060,"Sáric",0
"65005",2022-06-09,26067,"Villa Hidalgo",0
"65006",2022-06-09,26045,"Opodepe",0
"65007",2022-06-09,26008,"Bacadéhuachi",0
"65008",2022-06-09,26070,"General Plutarco Elías Calles",0
"65009",2022-06-09,26013,"Banámichi",0
"65010",2022-06-09,26068,"Villa Pesqueira",0
"65011",2022-06-09,26001,"Aconchi",0
"65012",2022-06-09,26039,"Naco",0
"65013",2022-06-09,26044,"Ónavas",0
"65014",2022-06-09,26035,"Imuris",0
"65015",2022-06-09,26020,"Carbó",0
"65016",2022-06-09,26038,"Moctezuma",0
"65017",2022-06-09,26065,"Tubutama",0
"65018",2022-06-09,26016,"Benjamín Hill",0
"65019",2022-06-09,26023,"Cumpas",0
"65020",2022-06-09,26015,"Bavispe",0
"65021",2022-06-09,26032,"Huásabas",0
"65022",2022-06-09,26046,"Oquitoa",0
"65023",2022-06-09,26005,"Arivechi",0
"65024",2022-06-09,26051,"Rosario",0
"65025",2022-06-09,26006,"Arizpe",0
"65026",2022-06-09,26056,"San Miguel de Horcasitas",0
"65027",2022-06-09,26022,"Cucurpe",0
"65028",2022-06-09,26010,"Bacerac",0
"65029",2022-06-09,26040,"Nácori Chico",0
"65030",2022-06-09,26021,"La Colorada",0
"65031",2022-06-09,26031,"Huachinera",0
"65032",2022-06-09,26024,"Divisaderos",0
"65033",2022-06-09,26028,"Granados",0
"65034",2022-06-09,26069,"Yécora",0
"65035",2022-06-09,26063,"Tepache",0
"65036",2022-06-09,26059,"Santa Cruz",0
"65037",2022-06-09,26009,"Bacanora",0
"65038",2022-06-09,26050,"Rayón",0
"65039",2022-06-09,26053,"San Felipe de Jesús",0
"65040",2022-06-09,26061,"Soyopa",0
"65041",2022-06-09,26062,"Suaqui Grande",0
"65042",2022-06-09,26054,"San Javier",0
"65043",2022-06-09,26057,"San Pedro de la Cueva",0
"65044",2022-06-10,26018,"Cajeme",31
"65045",2022-06-10,26030,"Hermosillo",62
"65046",2022-06-10,26055,"San Luis Río Colorado",7
"65047",2022-06-10,26058,"Santa Ana",3
"65048",2022-06-10,26042,"Navojoa",0
"65049",2022-06-10,26043,"Nogales",8
"65050",2022-06-10,26011,"Bacoachi",0
"65051",2022-06-10,26002,"Agua Prieta",0
"65052",2022-06-10,26036,"Magdalena",0
"65053",2022-06-10,26048,"Puerto Peñasco",1
"65054",2022-06-10,26029,"Guaymas",3
"65055",2022-06-10,26999,"Sin municipio registrado",0
"65056",2022-06-10,26025,"Empalme",0
"65057",2022-06-10,26033,"Huatabampo",0
"65058",2022-06-10,26047,"Pitiquito",0
"65059",2022-06-10,26017,"Caborca",4
"65060",2022-06-10,26004,"Altar",0
"65061",2022-06-10,26012,"Bácum",0
"65062",2022-06-10,26072,"San Ignacio Río Muerto",0
"65063",2022-06-10,26071,"Benito Juárez",0
"65064",2022-06-10,26052,"Sahuaripa",0
"65065",2022-06-10,26003,"Álamos",0
"65066",2022-06-10,26037,"Mazatán",0
"65067",2022-06-10,26049,"Quiriego",0
"65068",2022-06-10,26066,"Ures",1
"65069",2022-06-10,26027,"Fronteras",0
"65070",2022-06-10,26007,"Átil",0
"65071",2022-06-10,26019,"Cananea",5
"65072",2022-06-10,26034,"Huépac",0
"65073",2022-06-10,26041,"Nacozari de García",1
"65074",2022-06-10,26014,"Baviácora",0
"65075",2022-06-10,26026,"Etchojoa",0
"65076",2022-06-10,26064,"Trincheras",0
"65077",2022-06-10,26060,"Sáric",0
"65078",2022-06-10,26067,"Villa Hidalgo",0
"65079",2022-06-10,26045,"Opodepe",0
"65080",2022-06-10,26008,"Bacadéhuachi",0
"65081",2022-06-10,26070,"General Plutarco Elías Calles",0
"65082",2022-06-10,26013,"Banámichi",0
"65083",2022-06-10,26068,"Villa Pesqueira",0
"65084",2022-06-10,26001,"Aconchi",0
"65085",2022-06-10,26039,"Naco",0
"65086",2022-06-10,26044,"Ónavas",0
"65087",2022-06-10,26035,"Imuris",0
"65088",2022-06-10,26020,"Carbó",0
"65089",2022-06-10,26038,"Moctezuma",0
"65090",2022-06-10,26065,"Tubutama",0
"65091",2022-06-10,26016,"Benjamín Hill",0
"65092",2022-06-10,26023,"Cumpas",0
"65093",2022-06-10,26015,"Bavispe",0
"65094",2022-06-10,26032,"Huásabas",0
"65095",2022-06-10,26046,"Oquitoa",0
"65096",2022-06-10,26005,"Arivechi",0
"65097",2022-06-10,26051,"Rosario",0
"65098",2022-06-10,26006,"Arizpe",0
"65099",2022-06-10,26056,"San Miguel de Horcasitas",0
"65100",2022-06-10,26022,"Cucurpe",0
"65101",2022-06-10,26010,"Bacerac",0
"65102",2022-06-10,26040,"Nácori Chico",0
"65103",2022-06-10,26021,"La Colorada",0
"65104",2022-06-10,26031,"Huachinera",0
"65105",2022-06-10,26024,"Divisaderos",0
"65106",2022-06-10,26028,"Granados",0
"65107",2022-06-10,26069,"Yécora",0
"65108",2022-06-10,26063,"Tepache",0
"65109",2022-06-10,26059,"Santa Cruz",0
"65110",2022-06-10,26009,"Bacanora",0
"65111",2022-06-10,26050,"Rayón",0
"65112",2022-06-10,26053,"San Felipe de Jesús",0
"65113",2022-06-10,26061,"Soyopa",0
"65114",2022-06-10,26062,"Suaqui Grande",0
"65115",2022-06-10,26054,"San Javier",0
"65116",2022-06-10,26057,"San Pedro de la Cueva",0
"65117",2022-06-11,26018,"Cajeme",28
"65118",2022-06-11,26030,"Hermosillo",55
"65119",2022-06-11,26055,"San Luis Río Colorado",16
"65120",2022-06-11,26058,"Santa Ana",0
"65121",2022-06-11,26042,"Navojoa",0
"65122",2022-06-11,26043,"Nogales",2
"65123",2022-06-11,26011,"Bacoachi",0
"65124",2022-06-11,26002,"Agua Prieta",1
"65125",2022-06-11,26036,"Magdalena",0
"65126",2022-06-11,26048,"Puerto Peñasco",0
"65127",2022-06-11,26029,"Guaymas",5
"65128",2022-06-11,26999,"Sin municipio registrado",0
"65129",2022-06-11,26025,"Empalme",0
"65130",2022-06-11,26033,"Huatabampo",0
"65131",2022-06-11,26047,"Pitiquito",0
"65132",2022-06-11,26017,"Caborca",1
"65133",2022-06-11,26004,"Altar",0
"65134",2022-06-11,26012,"Bácum",0
"65135",2022-06-11,26072,"San Ignacio Río Muerto",0
"65136",2022-06-11,26071,"Benito Juárez",0
"65137",2022-06-11,26052,"Sahuaripa",1
"65138",2022-06-11,26003,"Álamos",0
"65139",2022-06-11,26037,"Mazatán",0
"65140",2022-06-11,26049,"Quiriego",0
"65141",2022-06-11,26066,"Ures",0
"65142",2022-06-11,26027,"Fronteras",0
"65143",2022-06-11,26007,"Átil",0
"65144",2022-06-11,26019,"Cananea",4
"65145",2022-06-11,26034,"Huépac",0
"65146",2022-06-11,26041,"Nacozari de García",0
"65147",2022-06-11,26014,"Baviácora",0
"65148",2022-06-11,26026,"Etchojoa",0
"65149",2022-06-11,26064,"Trincheras",0
"65150",2022-06-11,26060,"Sáric",0
"65151",2022-06-11,26067,"Villa Hidalgo",0
"65152",2022-06-11,26045,"Opodepe",0
"65153",2022-06-11,26008,"Bacadéhuachi",0
"65154",2022-06-11,26070,"General Plutarco Elías Calles",0
"65155",2022-06-11,26013,"Banámichi",0
"65156",2022-06-11,26068,"Villa Pesqueira",0
"65157",2022-06-11,26001,"Aconchi",0
"65158",2022-06-11,26039,"Naco",0
"65159",2022-06-11,26044,"Ónavas",0
"65160",2022-06-11,26035,"Imuris",0
"65161",2022-06-11,26020,"Carbó",0
"65162",2022-06-11,26038,"Moctezuma",0
"65163",2022-06-11,26065,"Tubutama",0
"65164",2022-06-11,26016,"Benjamín Hill",0
"65165",2022-06-11,26023,"Cumpas",0
"65166",2022-06-11,26015,"Bavispe",0
"65167",2022-06-11,26032,"Huásabas",0
"65168",2022-06-11,26046,"Oquitoa",0
"65169",2022-06-11,26005,"Arivechi",0
"65170",2022-06-11,26051,"Rosario",0
"65171",2022-06-11,26006,"Arizpe",0
"65172",2022-06-11,26056,"San Miguel de Horcasitas",0
"65173",2022-06-11,26022,"Cucurpe",0
"65174",2022-06-11,26010,"Bacerac",0
"65175",2022-06-11,26040,"Nácori Chico",0
"65176",2022-06-11,26021,"La Colorada",0
"65177",2022-06-11,26031,"Huachinera",0
"65178",2022-06-11,26024,"Divisaderos",0
"65179",2022-06-11,26028,"Granados",0
"65180",2022-06-11,26069,"Yécora",0
"65181",2022-06-11,26063,"Tepache",0
"65182",2022-06-11,26059,"Santa Cruz",0
"65183",2022-06-11,26009,"Bacanora",0
"65184",2022-06-11,26050,"Rayón",0
"65185",2022-06-11,26053,"San Felipe de Jesús",0
"65186",2022-06-11,26061,"Soyopa",0
"65187",2022-06-11,26062,"Suaqui Grande",0
"65188",2022-06-11,26054,"San Javier",0
"65189",2022-06-11,26057,"San Pedro de la Cueva",0
"65190",2022-06-12,26018,"Cajeme",31
"65191",2022-06-12,26030,"Hermosillo",76
"65192",2022-06-12,26055,"San Luis Río Colorado",14
"65193",2022-06-12,26058,"Santa Ana",4
"65194",2022-06-12,26042,"Navojoa",1
"65195",2022-06-12,26043,"Nogales",11
"65196",2022-06-12,26011,"Bacoachi",0
"65197",2022-06-12,26002,"Agua Prieta",3
"65198",2022-06-12,26036,"Magdalena",1
"65199",2022-06-12,26048,"Puerto Peñasco",3
"65200",2022-06-12,26029,"Guaymas",4
"65201",2022-06-12,26999,"Sin municipio registrado",0
"65202",2022-06-12,26025,"Empalme",0
"65203",2022-06-12,26033,"Huatabampo",1
"65204",2022-06-12,26047,"Pitiquito",0
"65205",2022-06-12,26017,"Caborca",2
"65206",2022-06-12,26004,"Altar",0
"65207",2022-06-12,26012,"Bácum",0
"65208",2022-06-12,26072,"San Ignacio Río Muerto",0
"65209",2022-06-12,26071,"Benito Juárez",0
"65210",2022-06-12,26052,"Sahuaripa",0
"65211",2022-06-12,26003,"Álamos",0
"65212",2022-06-12,26037,"Mazatán",0
"65213",2022-06-12,26049,"Quiriego",0
"65214",2022-06-12,26066,"Ures",1
"65215",2022-06-12,26027,"Fronteras",0
"65216",2022-06-12,26007,"Átil",0
"65217",2022-06-12,26019,"Cananea",0
"65218",2022-06-12,26034,"Huépac",1
"65219",2022-06-12,26041,"Nacozari de García",0
"65220",2022-06-12,26014,"Baviácora",0
"65221",2022-06-12,26026,"Etchojoa",0
"65222",2022-06-12,26064,"Trincheras",0
"65223",2022-06-12,26060,"Sáric",0
"65224",2022-06-12,26067,"Villa Hidalgo",0
"65225",2022-06-12,26045,"Opodepe",0
"65226",2022-06-12,26008,"Bacadéhuachi",0
"65227",2022-06-12,26070,"General Plutarco Elías Calles",1
"65228",2022-06-12,26013,"Banámichi",0
"65229",2022-06-12,26068,"Villa Pesqueira",0
"65230",2022-06-12,26001,"Aconchi",0
"65231",2022-06-12,26039,"Naco",0
"65232",2022-06-12,26044,"Ónavas",0
"65233",2022-06-12,26035,"Imuris",0
"65234",2022-06-12,26020,"Carbó",0
"65235",2022-06-12,26038,"Moctezuma",0
"65236",2022-06-12,26065,"Tubutama",0
"65237",2022-06-12,26016,"Benjamín Hill",0
"65238",2022-06-12,26023,"Cumpas",0
"65239",2022-06-12,26015,"Bavispe",0
"65240",2022-06-12,26032,"Huásabas",0
"65241",2022-06-12,26046,"Oquitoa",0
"65242",2022-06-12,26005,"Arivechi",0
"65243",2022-06-12,26051,"Rosario",0
"65244",2022-06-12,26006,"Arizpe",0
"65245",2022-06-12,26056,"San Miguel de Horcasitas",0
"65246",2022-06-12,26022,"Cucurpe",0
"65247",2022-06-12,26010,"Bacerac",0
"65248",2022-06-12,26040,"Nácori Chico",0
"65249",2022-06-12,26021,"La Colorada",0
"65250",2022-06-12,26031,"Huachinera",0
"65251",2022-06-12,26024,"Divisaderos",0
"65252",2022-06-12,26028,"Granados",0
"65253",2022-06-12,26069,"Yécora",0
"65254",2022-06-12,26063,"Tepache",0
"65255",2022-06-12,26059,"Santa Cruz",0
"65256",2022-06-12,26009,"Bacanora",0
"65257",2022-06-12,26050,"Rayón",0
"65258",2022-06-12,26053,"San Felipe de Jesús",0
"65259",2022-06-12,26061,"Soyopa",0
"65260",2022-06-12,26062,"Suaqui Grande",0
"65261",2022-06-12,26054,"San Javier",0
"65262",2022-06-12,26057,"San Pedro de la Cueva",0
"65263",2022-06-13,26018,"Cajeme",77
"65264",2022-06-13,26030,"Hermosillo",77
"65265",2022-06-13,26055,"San Luis Río Colorado",16
"65266",2022-06-13,26058,"Santa Ana",1
"65267",2022-06-13,26042,"Navojoa",0
"65268",2022-06-13,26043,"Nogales",10
"65269",2022-06-13,26011,"Bacoachi",0
"65270",2022-06-13,26002,"Agua Prieta",1
"65271",2022-06-13,26036,"Magdalena",0
"65272",2022-06-13,26048,"Puerto Peñasco",3
"65273",2022-06-13,26029,"Guaymas",5
"65274",2022-06-13,26999,"Sin municipio registrado",0
"65275",2022-06-13,26025,"Empalme",0
"65276",2022-06-13,26033,"Huatabampo",1
"65277",2022-06-13,26047,"Pitiquito",0
"65278",2022-06-13,26017,"Caborca",3
"65279",2022-06-13,26004,"Altar",0
"65280",2022-06-13,26012,"Bácum",0
"65281",2022-06-13,26072,"San Ignacio Río Muerto",0
"65282",2022-06-13,26071,"Benito Juárez",0
"65283",2022-06-13,26052,"Sahuaripa",0
"65284",2022-06-13,26003,"Álamos",0
"65285",2022-06-13,26037,"Mazatán",1
"65286",2022-06-13,26049,"Quiriego",0
"65287",2022-06-13,26066,"Ures",0
"65288",2022-06-13,26027,"Fronteras",0
"65289",2022-06-13,26007,"Átil",0
"65290",2022-06-13,26019,"Cananea",7
"65291",2022-06-13,26034,"Huépac",0
"65292",2022-06-13,26041,"Nacozari de García",3
"65293",2022-06-13,26014,"Baviácora",0
"65294",2022-06-13,26026,"Etchojoa",0
"65295",2022-06-13,26064,"Trincheras",0
"65296",2022-06-13,26060,"Sáric",0
"65297",2022-06-13,26067,"Villa Hidalgo",0
"65298",2022-06-13,26045,"Opodepe",0
"65299",2022-06-13,26008,"Bacadéhuachi",0
"65300",2022-06-13,26070,"General Plutarco Elías Calles",0
"65301",2022-06-13,26013,"Banámichi",0
"65302",2022-06-13,26068,"Villa Pesqueira",0
"65303",2022-06-13,26001,"Aconchi",0
"65304",2022-06-13,26039,"Naco",0
"65305",2022-06-13,26044,"Ónavas",0
"65306",2022-06-13,26035,"Imuris",0
"65307",2022-06-13,26020,"Carbó",0
"65308",2022-06-13,26038,"Moctezuma",0
"65309",2022-06-13,26065,"Tubutama",0
"65310",2022-06-13,26016,"Benjamín Hill",0
"65311",2022-06-13,26023,"Cumpas",0
"65312",2022-06-13,26015,"Bavispe",0
"65313",2022-06-13,26032,"Huásabas",0
"65314",2022-06-13,26046,"Oquitoa",0
"65315",2022-06-13,26005,"Arivechi",0
"65316",2022-06-13,26051,"Rosario",0
"65317",2022-06-13,26006,"Arizpe",0
"65318",2022-06-13,26056,"San Miguel de Horcasitas",0
"65319",2022-06-13,26022,"Cucurpe",0
"65320",2022-06-13,26010,"Bacerac",0
"65321",2022-06-13,26040,"Nácori Chico",0
"65322",2022-06-13,26021,"La Colorada",0
"65323",2022-06-13,26031,"Huachinera",0
"65324",2022-06-13,26024,"Divisaderos",0
"65325",2022-06-13,26028,"Granados",0
"65326",2022-06-13,26069,"Yécora",0
"65327",2022-06-13,26063,"Tepache",0
"65328",2022-06-13,26059,"Santa Cruz",0
"65329",2022-06-13,26009,"Bacanora",0
"65330",2022-06-13,26050,"Rayón",0
"65331",2022-06-13,26053,"San Felipe de Jesús",0
"65332",2022-06-13,26061,"Soyopa",0
"65333",2022-06-13,26062,"Suaqui Grande",0
"65334",2022-06-13,26054,"San Javier",0
"65335",2022-06-13,26057,"San Pedro de la Cueva",0
"65336",2022-06-14,26018,"Cajeme",63
"65337",2022-06-14,26030,"Hermosillo",72
"65338",2022-06-14,26055,"San Luis Río Colorado",12
"65339",2022-06-14,26058,"Santa Ana",1
"65340",2022-06-14,26042,"Navojoa",0
"65341",2022-06-14,26043,"Nogales",4
"65342",2022-06-14,26011,"Bacoachi",0
"65343",2022-06-14,26002,"Agua Prieta",0
"65344",2022-06-14,26036,"Magdalena",0
"65345",2022-06-14,26048,"Puerto Peñasco",3
"65346",2022-06-14,26029,"Guaymas",7
"65347",2022-06-14,26999,"Sin municipio registrado",0
"65348",2022-06-14,26025,"Empalme",1
"65349",2022-06-14,26033,"Huatabampo",1
"65350",2022-06-14,26047,"Pitiquito",1
"65351",2022-06-14,26017,"Caborca",4
"65352",2022-06-14,26004,"Altar",0
"65353",2022-06-14,26012,"Bácum",0
"65354",2022-06-14,26072,"San Ignacio Río Muerto",0
"65355",2022-06-14,26071,"Benito Juárez",0
"65356",2022-06-14,26052,"Sahuaripa",0
"65357",2022-06-14,26003,"Álamos",0
"65358",2022-06-14,26037,"Mazatán",0
"65359",2022-06-14,26049,"Quiriego",0
"65360",2022-06-14,26066,"Ures",1
"65361",2022-06-14,26027,"Fronteras",0
"65362",2022-06-14,26007,"Átil",0
"65363",2022-06-14,26019,"Cananea",3
"65364",2022-06-14,26034,"Huépac",0
"65365",2022-06-14,26041,"Nacozari de García",6
"65366",2022-06-14,26014,"Baviácora",0
"65367",2022-06-14,26026,"Etchojoa",1
"65368",2022-06-14,26064,"Trincheras",0
"65369",2022-06-14,26060,"Sáric",0
"65370",2022-06-14,26067,"Villa Hidalgo",0
"65371",2022-06-14,26045,"Opodepe",0
"65372",2022-06-14,26008,"Bacadéhuachi",0
"65373",2022-06-14,26070,"General Plutarco Elías Calles",0
"65374",2022-06-14,26013,"Banámichi",0
"65375",2022-06-14,26068,"Villa Pesqueira",0
"65376",2022-06-14,26001,"Aconchi",0
"65377",2022-06-14,26039,"Naco",0
"65378",2022-06-14,26044,"Ónavas",0
"65379",2022-06-14,26035,"Imuris",1
"65380",2022-06-14,26020,"Carbó",0
"65381",2022-06-14,26038,"Moctezuma",0
"65382",2022-06-14,26065,"Tubutama",0
"65383",2022-06-14,26016,"Benjamín Hill",0
"65384",2022-06-14,26023,"Cumpas",0
"65385",2022-06-14,26015,"Bavispe",0
"65386",2022-06-14,26032,"Huásabas",0
"65387",2022-06-14,26046,"Oquitoa",0
"65388",2022-06-14,26005,"Arivechi",0
"65389",2022-06-14,26051,"Rosario",0
"65390",2022-06-14,26006,"Arizpe",0
"65391",2022-06-14,26056,"San Miguel de Horcasitas",0
"65392",2022-06-14,26022,"Cucurpe",0
"65393",2022-06-14,26010,"Bacerac",0
"65394",2022-06-14,26040,"Nácori Chico",0
"65395",2022-06-14,26021,"La Colorada",0
"65396",2022-06-14,26031,"Huachinera",0
"65397",2022-06-14,26024,"Divisaderos",0
"65398",2022-06-14,26028,"Granados",0
"65399",2022-06-14,26069,"Yécora",0
"65400",2022-06-14,26063,"Tepache",0
"65401",2022-06-14,26059,"Santa Cruz",0
"65402",2022-06-14,26009,"Bacanora",0
"65403",2022-06-14,26050,"Rayón",0
"65404",2022-06-14,26053,"San Felipe de Jesús",0
"65405",2022-06-14,26061,"Soyopa",0
"65406",2022-06-14,26062,"Suaqui Grande",0
"65407",2022-06-14,26054,"San Javier",0
"65408",2022-06-14,26057,"San Pedro de la Cueva",0
"65409",2022-06-15,26018,"Cajeme",27
"65410",2022-06-15,26030,"Hermosillo",65
"65411",2022-06-15,26055,"San Luis Río Colorado",13
"65412",2022-06-15,26058,"Santa Ana",2
"65413",2022-06-15,26042,"Navojoa",3
"65414",2022-06-15,26043,"Nogales",5
"65415",2022-06-15,26011,"Bacoachi",0
