"","fecha_ingreso","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
"424",2021-04-19,30,30,4,26,0,4,2,2,0,0,0,3,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"425",2021-04-20,25,25,2,23,0,2,0,2,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"426",2021-04-21,16,16,3,13,0,3,1,2,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"427",2021-04-22,10,10,5,5,0,5,3,2,0,0,0,4,1,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"428",2021-04-23,21,21,5,16,0,5,3,2,0,0,0,5,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0
"429",2021-04-24,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"430",2021-04-25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",2021-04-26,23,23,6,17,0,6,2,4,0,0,0,5,1,3,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0
"432",2021-04-27,24,24,7,17,0,7,4,3,1,0,1,4,3,7,4,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,1
"433",2021-04-28,16,16,1,15,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"434",2021-04-29,26,26,6,20,0,6,3,3,1,0,1,4,2,4,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0
"435",2021-04-30,18,18,5,13,0,5,3,2,0,0,0,5,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
"436",2021-05-01,6,6,1,5,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"437",2021-05-02,11,11,6,5,0,6,3,3,0,0,0,5,1,2,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0
"438",2021-05-03,36,36,9,27,0,9,8,1,0,0,0,8,1,2,1,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,1,0
"439",2021-05-04,31,31,6,25,0,6,4,2,0,0,0,6,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0
"440",2021-05-05,22,22,7,15,0,7,4,3,0,0,0,6,1,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0
"441",2021-05-06,11,11,3,8,0,3,2,1,1,1,0,2,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"442",2021-05-07,17,17,3,14,0,3,1,2,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"443",2021-05-08,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"444",2021-05-09,2,2,2,0,0,2,2,0,0,0,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"445",2021-05-10,14,14,5,9,0,5,1,4,0,0,0,4,1,3,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
"446",2021-05-11,24,24,4,20,0,4,1,3,0,0,0,3,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
"447",2021-05-12,21,21,3,18,0,3,2,1,0,0,0,2,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"448",2021-05-13,13,13,3,10,0,3,1,2,1,0,1,2,1,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0
"449",2021-05-14,16,15,6,9,1,6,5,1,1,1,0,5,1,4,2,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0
"450",2021-05-15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",2021-05-16,8,8,4,4,0,4,3,1,1,1,0,2,2,4,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0
"452",2021-05-17,22,22,3,19,0,3,1,2,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
"453",2021-05-18,23,23,6,17,0,6,3,3,0,0,0,5,1,3,1,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
"454",2021-05-19,21,21,7,14,0,7,5,2,1,1,0,6,1,2,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,1
"455",2021-05-20,27,27,3,24,0,3,2,1,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"456",2021-05-21,13,13,4,9,0,4,2,2,1,0,1,3,1,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1
"457",2021-05-22,5,5,5,0,0,5,3,2,1,1,0,4,1,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1
"458",2021-05-23,3,3,2,1,0,2,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"459",2021-05-24,17,17,3,14,0,3,2,1,1,1,0,2,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"460",2021-05-25,21,21,2,19,0,2,2,0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"461",2021-05-26,13,13,3,10,0,3,2,1,1,1,0,2,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
"462",2021-05-27,16,16,2,14,0,2,2,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"463",2021-05-28,16,16,3,13,0,3,1,2,1,1,0,0,3,6,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
"464",2021-05-29,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",2021-05-30,6,6,2,4,0,2,2,0,0,0,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"466",2021-05-31,27,27,3,24,0,3,2,1,1,0,1,2,1,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
"467",2021-06-01,13,13,1,12,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"468",2021-06-02,9,9,3,6,0,3,2,1,0,0,0,2,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"469",2021-06-03,18,18,3,15,0,3,3,0,0,0,0,3,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
"470",2021-06-04,12,12,1,11,0,1,1,0,1,1,0,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"471",2021-06-05,7,7,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",2021-06-06,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",2021-06-07,15,15,4,11,0,4,2,2,1,1,0,3,1,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0
"474",2021-06-08,14,14,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",2021-06-09,14,14,2,12,0,2,1,1,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"476",2021-06-10,8,8,1,7,0,1,1,0,0,0,0,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"477",2021-06-11,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",2021-06-13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",2021-06-14,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",2021-06-15,12,12,2,10,0,2,0,2,1,0,1,1,1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"481",2021-06-16,13,13,3,10,0,3,3,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"482",2021-06-17,7,7,2,5,0,2,2,0,0,0,0,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"483",2021-06-18,9,9,3,6,0,3,1,2,1,0,1,2,1,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
"484",2021-06-19,3,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",2021-06-20,5,5,1,4,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"486",2021-06-21,14,14,1,13,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"487",2021-06-22,7,7,4,3,0,4,1,3,0,0,0,4,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
"488",2021-06-23,12,12,1,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"489",2021-06-24,12,12,2,10,0,2,2,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"490",2021-06-25,8,8,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491",2021-06-26,4,4,2,2,0,2,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"492",2021-06-27,3,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",2021-06-28,13,13,4,9,0,4,3,1,1,1,0,3,1,2,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1
"494",2021-06-29,20,20,6,14,0,6,4,2,0,0,0,5,1,4,2,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0
"495",2021-06-30,19,19,5,14,0,5,2,3,0,0,0,5,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
"496",2021-07-01,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",2021-07-02,7,7,3,4,0,3,2,1,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"498",2021-07-03,5,5,3,2,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
"499",2021-07-04,5,5,3,2,0,3,2,1,1,0,1,2,1,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
"500",2021-07-05,11,11,2,9,0,2,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"501",2021-07-06,25,25,8,17,0,8,3,5,0,0,0,8,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0
"502",2021-07-07,11,11,2,9,0,2,2,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"503",2021-07-08,10,10,5,5,0,5,2,3,0,0,0,3,2,3,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0
"504",2021-07-09,13,13,3,10,0,3,3,0,0,0,0,2,1,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
"505",2021-07-10,2,2,1,1,0,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"506",2021-07-11,3,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507",2021-07-12,31,31,12,19,0,12,5,7,0,0,0,10,2,4,2,0,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,7,0,0,0
"508",2021-07-13,13,13,3,10,0,3,3,0,0,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
"509",2021-07-14,11,11,2,9,0,2,1,1,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"510",2021-07-15,15,15,5,10,0,5,2,3,1,1,0,4,1,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1
"511",2021-07-16,10,10,2,8,0,2,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"512",2021-07-17,2,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"513",2021-07-18,5,5,1,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"514",2021-07-19,26,26,5,21,0,5,3,2,0,0,0,3,2,2,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
"515",2021-07-20,17,17,4,13,0,4,0,4,0,0,0,3,1,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"516",2021-07-21,16,16,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517",2021-07-22,18,18,6,12,0,6,4,2,0,0,0,6,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0
"518",2021-07-23,17,17,10,7,0,10,2,8,0,0,0,10,0,0,0,0,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0
"519",2021-07-24,10,10,6,4,0,6,2,4,0,0,0,2,4,7,4,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0
"520",2021-07-25,9,9,1,8,0,1,0,1,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"521",2021-07-26,39,39,8,31,0,8,4,4,0,0,0,8,0,1,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0
"522",2021-07-27,39,39,16,23,0,16,12,4,1,0,1,15,1,3,1,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,10,1,1,0
"523",2021-07-28,42,35,13,22,0,20,14,6,0,0,0,18,2,3,2,0,5,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,9,0,2,0
"524",2021-07-29,24,24,5,19,0,5,2,3,0,0,0,5,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0
"525",2021-07-30,29,28,5,23,0,6,4,2,0,0,0,6,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0
"526",2021-07-31,11,11,5,6,0,5,2,3,0,0,0,5,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
"527",2021-08-01,16,16,10,6,0,10,9,1,1,1,0,7,3,5,3,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,2,1
"528",2021-08-02,51,48,22,26,1,24,11,13,1,1,0,20,4,9,4,0,10,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,15,1,5,0
"529",2021-08-03,46,45,15,30,0,16,7,9,0,0,0,15,1,2,1,0,11,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,12,0,0,0
"530",2021-08-04,42,35,13,22,1,19,11,8,0,0,0,17,2,2,2,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,7,0,1,0
"531",2021-08-05,40,39,13,26,0,14,7,7,0,0,0,13,1,2,1,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,7,0,0,0
"532",2021-08-06,42,40,14,26,0,16,10,6,3,2,1,13,3,6,4,0,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,9,1,3,2
"533",2021-08-07,12,12,4,8,0,4,2,2,0,0,0,3,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"534",2021-08-08,14,14,3,11,0,3,1,2,0,0,0,2,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"535",2021-08-09,42,39,11,28,2,12,9,3,0,0,0,12,0,1,0,0,4,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0
"536",2021-08-10,51,48,16,32,3,16,13,3,0,0,0,16,0,3,1,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,8,0,0,0
"537",2021-08-11,41,41,16,25,0,16,9,7,0,0,0,15,1,2,1,0,7,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0
"538",2021-08-12,57,54,16,38,1,18,9,9,2,1,1,14,4,11,6,0,9,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,2,2,0
"539",2021-08-13,50,47,15,32,1,17,10,7,0,0,0,16,1,2,1,0,6,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,6,0,2,0
"540",2021-08-14,17,17,3,14,0,3,1,2,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"541",2021-08-15,11,11,5,6,0,5,3,2,1,1,0,3,2,4,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
"542",2021-08-16,47,42,24,18,1,28,16,12,1,1,0,27,1,2,1,0,12,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,18,1,5,0
"543",2021-08-17,83,78,45,33,0,50,28,22,0,0,0,49,1,5,1,0,24,0,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,24,0,6,0
"544",2021-08-18,38,37,10,27,0,11,6,5,0,0,0,10,1,4,1,0,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,2,0
"545",2021-08-19,61,60,13,47,0,14,6,8,0,0,0,13,1,2,1,0,6,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,10,0,1,0
"546",2021-08-20,40,39,7,32,0,8,5,3,1,0,1,7,1,4,2,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,1
"547",2021-08-21,19,19,9,10,0,9,3,6,2,0,2,7,2,3,2,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,3,1
"548",2021-08-22,27,27,11,16,0,11,4,7,0,0,0,8,3,6,5,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,2,0
"549",2021-08-23,75,70,17,53,1,21,13,8,2,1,1,19,2,4,2,0,6,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,4,2
"550",2021-08-24,66,61,19,42,0,24,13,11,0,0,0,23,1,3,1,0,7,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,13,0,3,0
"551",2021-08-25,69,68,13,55,1,13,5,8,0,0,0,12,1,2,1,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,2,0
"552",2021-08-26,57,57,16,41,0,16,12,4,1,1,0,13,3,6,3,0,11,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,5,1
"553",2021-08-27,51,49,20,29,2,20,12,8,1,1,0,17,3,6,3,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,8,0,4,1
"554",2021-08-28,18,16,5,11,2,5,2,3,2,0,2,2,3,8,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1
"555",2021-08-29,12,12,1,11,0,1,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"556",2021-08-30,72,71,24,47,1,24,11,13,0,0,0,24,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,15,0,1,0
"557",2021-08-31,47,47,12,35,0,12,5,7,2,1,1,10,2,5,2,0,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,2,2
"558",2021-09-01,36,36,12,24,0,12,6,6,1,0,1,10,2,4,2,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,6,1,3,0
"559",2021-09-02,37,37,11,26,0,11,6,5,2,1,1,9,2,4,2,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,1,1,0
"560",2021-09-03,53,52,17,35,0,18,10,8,1,1,0,17,1,2,2,0,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,8,0,4,1
"561",2021-09-04,11,11,1,10,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"562",2021-09-05,5,5,1,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"563",2021-09-06,73,71,25,46,2,25,12,13,2,0,2,20,5,9,5,0,13,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,1,5,1
"564",2021-09-07,57,57,18,39,0,18,12,6,0,0,0,15,3,6,3,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,9,0,3,0
"565",2021-09-08,59,59,21,38,0,21,11,10,0,0,0,19,2,2,3,1,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,10,0,0,0
"566",2021-09-09,42,41,18,23,1,18,10,8,3,2,1,14,4,9,6,1,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,8,0,3,3
"567",2021-09-10,67,66,22,44,0,23,12,11,3,2,1,19,4,7,6,0,11,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,15,1,2,2
"568",2021-09-11,10,10,4,6,0,4,2,2,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
