"fecha_sintomas","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
2021-03-26,339,336,85,251,1,87,47,40,6,2,4,75,12,31,13,0,38,6,42,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,45,1,19,5
2021-03-27,277,272,63,209,2,66,32,34,4,2,2,58,8,18,10,1,32,3,29,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,38,1,13,3
2021-03-28,322,289,65,224,3,95,57,38,6,3,3,82,13,34,15,1,24,3,44,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,52,1,20,5
2021-03-29,231,215,58,157,3,71,36,35,7,3,4,60,11,33,14,1,31,6,30,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,15,0,37,4,14,3
2021-03-30,219,205,59,146,1,71,44,27,7,3,4,55,16,36,20,1,22,2,38,0,10,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,11,0,40,3,17,4
2021-03-31,238,230,56,174,3,61,36,25,0,0,0,55,6,20,7,0,24,0,31,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,39,0,13,0
2021-04-01,303,291,95,196,5,102,57,45,9,4,5,83,19,44,20,0,38,7,60,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,0,65,2,16,7
2021-04-02,283,278,83,195,3,85,49,36,4,2,2,72,13,39,17,0,32,1,45,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0,47,1,15,3
2021-04-03,312,294,80,214,0,97,52,45,4,3,1,87,10,24,10,0,31,3,51,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,0,62,1,11,3
2021-04-04,396,373,84,289,4,102,58,44,5,3,2,96,6,21,6,0,33,5,51,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,0,54,0,24,5
2021-04-05,481,465,102,363,3,115,47,68,4,3,1,105,10,27,12,0,45,2,57,0,11,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,32,0,65,0,17,4
2021-04-06,345,318,70,248,0,97,52,45,4,2,2,92,5,15,6,1,32,2,44,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,65,1,11,3
2021-04-07,286,269,65,204,0,82,48,34,6,4,2,73,9,23,12,0,34,6,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,41,3,23,3
2021-04-08,304,283,72,211,3,90,51,39,4,2,2,78,12,27,13,1,24,1,47,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,53,2,15,2
2021-04-09,340,324,76,248,1,91,58,33,5,3,2,79,12,30,13,2,27,3,55,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,25,0,44,1,19,4
2021-04-10,346,333,91,242,4,100,54,46,6,3,3,86,14,43,17,1,31,2,60,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,53,2,16,4
2021-04-11,303,276,76,200,0,103,48,55,3,2,1,96,7,17,7,0,22,2,58,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,28,0,59,0,13,3
2021-04-12,342,319,78,241,1,100,59,41,2,2,0,92,8,26,8,0,25,1,55,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,22,0,61,0,13,2
2021-04-13,213,205,42,163,2,48,30,18,5,3,2,37,11,29,12,0,16,3,27,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,27,1,9,4
2021-04-14,234,214,38,176,2,56,30,26,2,2,0,50,6,13,7,0,20,1,20,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,30,1,13,1
2021-04-15,256,243,59,184,1,71,44,27,2,2,0,64,7,18,7,1,16,1,46,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,39,0,9,2
2021-04-16,246,238,61,177,2,67,36,31,5,0,5,59,8,21,12,0,18,2,36,0,8,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,18,0,36,1,13,4
2021-04-17,290,282,55,227,0,63,32,31,3,0,3,57,6,18,8,1,20,2,35,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,40,0,9,3
2021-04-18,357,333,67,266,1,90,56,34,5,3,2,81,9,23,10,1,21,2,44,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,0,52,3,16,2
2021-04-19,394,370,77,293,2,99,49,50,4,0,4,90,9,27,11,0,33,3,51,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,30,0,54,2,11,2
2021-04-20,423,401,84,317,4,101,61,40,3,1,2,94,7,26,8,1,27,2,60,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,32,0,54,2,12,1
2021-04-21,241,232,49,183,3,55,26,29,3,1,2,48,7,24,8,0,14,1,31,0,8,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,9,0,39,3,6,0
2021-04-22,231,220,48,172,3,56,33,23,3,1,2,48,8,21,11,1,17,0,30,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,0,28,1,9,1
2021-04-23,258,250,53,197,0,61,37,24,1,1,0,56,5,18,5,0,16,0,39,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,15,0,38,1,5,0
2021-04-24,285,274,46,228,0,57,36,21,3,1,2,53,4,9,5,2,15,1,34,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,36,1,7,2
2021-04-25,356,325,58,267,0,89,41,48,3,0,3,85,4,12,4,0,15,3,46,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,14,0,58,0,14,3
2021-04-26,340,326,52,274,1,64,30,34,1,1,0,59,5,12,6,0,23,0,25,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,16,0,38,0,9,1
2021-04-27,260,244,33,211,1,48,30,18,1,1,0,41,7,24,8,1,18,0,19,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,30,1,6,0
2021-04-28,203,185,31,154,0,49,33,16,1,1,0,42,7,21,8,0,15,0,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,34,0,4,1
2021-04-29,223,202,38,164,0,58,32,26,2,0,2,52,6,17,6,1,14,1,29,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,34,0,8,2
2021-04-30,230,212,53,159,1,70,36,34,2,1,1,61,9,19,10,0,21,2,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,0,33,0,12,2
2021-05-01,379,361,70,291,3,83,51,32,1,1,0,78,5,16,7,0,15,1,59,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,0,43,0,12,1
2021-05-02,247,230,36,194,1,52,36,16,0,0,0,49,3,9,4,0,17,0,23,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,36,0,7,0
2021-05-03,273,255,57,198,5,70,37,33,0,0,0,64,6,18,6,1,34,0,28,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,56,0,3,0
2021-05-04,198,186,30,156,0,42,28,14,0,0,0,40,2,9,4,0,17,0,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,24,0,4,0
2021-05-05,207,196,41,155,3,49,30,19,1,0,1,46,3,9,4,0,10,0,31,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,10,0,33,0,4,1
2021-05-06,210,201,44,157,0,50,17,33,2,0,2,44,6,15,7,0,10,1,32,0,6,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,5,0,41,2,3,0
2021-05-07,179,170,52,118,0,61,35,26,0,0,0,58,3,11,3,0,18,0,36,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,38,0,8,0
2021-05-08,163,154,40,114,1,48,27,21,4,1,3,42,6,14,9,1,11,2,29,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,28,3,4,1
2021-05-09,208,195,45,150,4,54,32,22,3,3,0,47,7,16,9,1,21,1,24,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,0,38,2,6,1
2021-05-10,380,357,62,295,5,79,44,35,2,0,2,71,8,14,8,0,27,1,46,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,0,48,2,9,0
2021-05-11,219,206,60,146,3,69,31,38,3,1,2,63,6,17,7,0,29,2,33,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,15,0,44,0,9,3
2021-05-12,240,232,63,169,1,70,41,29,4,2,2,63,7,21,9,0,27,4,40,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,46,0,11,4
2021-05-13,218,213,57,156,0,62,29,33,4,0,4,53,9,20,11,0,31,3,25,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,0,39,3,10,1
2021-05-14,226,215,56,159,2,65,27,38,3,2,1,57,8,18,8,0,19,1,39,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,37,1,8,2
2021-05-15,223,217,57,160,0,63,32,31,6,2,4,52,11,27,13,1,26,5,31,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,41,3,11,3
2021-05-16,203,199,55,144,0,59,30,29,5,3,2,51,8,21,9,0,16,3,37,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,32,3,11,2
2021-05-17,345,330,52,278,2,62,27,35,2,0,2,56,6,17,8,1,17,0,36,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,41,0,7,2
2021-05-18,197,187,51,136,0,61,35,26,4,2,2,51,10,21,12,1,17,3,37,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,1,27,1,9,2
2021-05-19,231,221,50,171,2,58,38,20,3,1,2,51,7,22,8,0,16,2,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,35,1,8,2
2021-05-20,272,264,96,168,2,102,69,33,5,3,2,92,10,29,11,1,28,4,65,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,20,0,67,4,11,1
2021-05-21,220,213,64,149,2,69,38,31,4,3,1,60,9,23,13,0,23,1,42,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,16,0,48,2,3,2
2021-05-22,211,205,63,142,1,68,36,32,4,2,2,60,8,21,10,1,34,2,31,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,0,33,2,8,2
2021-05-23,218,212,63,149,0,69,41,28,1,0,1,65,4,13,4,0,18,0,46,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,0,42,1,2,0
2021-05-24,342,330,83,247,0,95,52,43,4,2,2,83,12,29,13,0,33,2,47,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,15,0,60,3,10,1
2021-05-25,251,240,69,171,1,79,43,36,2,1,1,67,12,28,12,0,28,2,40,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,19,0,47,2,8,0
2021-05-26,196,184,53,131,1,64,34,30,1,0,1,57,7,12,7,0,23,1,34,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,41,1,4,0
2021-05-27,238,228,62,166,2,70,30,40,1,0,1,63,7,18,7,1,24,1,42,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,49,0,4,1
2021-05-28,243,238,89,149,0,93,53,40,0,0,0,85,8,18,8,0,33,0,56,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,59,0,11,0
2021-05-29,239,233,70,163,1,75,43,32,4,0,4,70,5,16,6,1,35,3,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,41,2,9,2
2021-05-30,233,230,64,166,1,66,39,27,4,0,4,53,13,28,13,0,26,3,35,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16,0,45,2,4,2
2021-05-31,269,262,67,195,3,71,27,44,3,1,2,64,7,18,9,0,30,3,35,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,21,1,40,1,2,1
2021-06-01,415,406,150,256,1,156,89,67,4,3,1,142,14,36,15,1,68,4,85,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,54,0,81,1,19,3
2021-06-02,221,218,74,144,2,75,47,28,5,4,1,65,10,25,13,1,35,2,35,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,45,3,9,2
2021-06-03,317,309,109,200,2,115,44,71,4,0,4,104,11,27,12,1,42,3,67,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,0,66,1,11,3
2021-06-04,292,283,103,180,3,107,66,41,5,1,4,93,14,25,16,0,44,4,58,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,5,0,31,0,65,4,6,1
2021-06-05,354,337,119,218,6,129,78,51,4,3,1,115,14,31,15,0,58,3,68,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,46,0,71,3,10,1
2021-06-06,357,350,132,218,1,138,74,64,5,2,3,123,15,29,17,1,64,4,68,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,46,0,81,3,9,2
2021-06-07,335,332,119,213,2,120,65,55,5,4,1,107,13,29,15,0,57,3,57,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,32,0,76,4,6,1
2021-06-08,331,321,124,197,5,129,67,62,7,6,1,112,17,39,18,0,61,7,62,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,38,0,74,4,11,3
2021-06-09,345,332,127,205,2,138,69,69,6,1,5,126,12,25,16,2,72,4,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,39,1,86,3,8,2
2021-06-10,406,384,141,243,2,161,95,66,6,3,3,143,18,34,20,2,53,2,99,0,7,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,38,0,104,2,15,4
2021-06-11,332,318,118,200,3,129,63,66,5,1,4,114,15,32,18,1,51,5,65,0,11,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,26,0,85,5,11,0
2021-06-12,366,356,134,222,2,142,81,61,4,1,3,131,11,29,15,1,48,2,85,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,46,1,84,1,10,2
2021-06-13,346,336,152,184,0,162,81,81,5,3,2,149,13,31,14,0,52,3,98,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,43,1,99,1,12,3
2021-06-14,437,419,167,252,1,184,90,94,5,3,2,170,14,29,14,0,69,4,98,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,61,0,91,2,20,3
2021-06-15,417,403,164,239,4,174,90,84,6,1,5,156,18,33,20,1,72,3,93,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,58,0,91,3,16,3
2021-06-16,334,323,117,206,7,121,67,54,6,3,3,105,16,35,18,1,51,3,61,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,31,0,75,3,10,3
2021-06-17,312,303,130,173,1,138,81,57,8,3,5,125,13,27,14,1,50,4,77,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,42,0,77,5,9,3
2021-06-18,469,457,193,264,2,201,121,80,6,3,3,181,20,42,20,0,68,3,122,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,47,1,127,0,21,5
2021-06-19,558,539,177,362,2,194,102,92,5,3,2,178,16,38,17,0,69,5,115,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,68,1,96,1,25,3
2021-06-20,700,665,233,432,6,261,144,117,9,5,4,243,18,49,19,1,80,6,155,0,24,0,0,0,2,1,0,0,0,0,0,0,0,0,11,0,81,0,140,2,29,7
2021-06-21,471,456,177,279,1,191,108,83,4,3,1,176,15,34,16,0,79,2,87,0,23,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,56,1,115,2,13,1
2021-06-22,422,408,181,227,2,192,111,81,6,2,4,172,20,46,21,0,88,6,84,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,59,0,108,4,16,2
2021-06-23,410,394,143,251,2,157,90,67,9,7,2,138,19,39,21,2,63,3,81,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,44,0,89,5,15,4
2021-06-24,455,436,201,235,4,216,120,96,7,3,4,198,18,37,21,0,56,5,149,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0,74,2,111,3,22,2
2021-06-25,514,482,219,263,7,243,134,109,5,2,3,223,20,37,21,1,70,1,158,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,78,0,136,1,18,4
2021-06-26,502,464,198,266,3,233,120,113,6,4,2,212,21,44,22,0,69,3,137,0,25,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,87,0,119,5,17,1
2021-06-27,445,425,163,262,1,182,100,82,7,3,4,162,20,47,23,0,62,5,100,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,63,1,99,2,15,4
2021-06-28,547,526,203,323,2,222,116,106,2,0,2,203,19,42,21,0,98,0,106,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,97,0,109,1,11,1
2021-06-29,373,350,133,217,0,156,89,67,4,2,2,140,16,33,18,2,64,3,69,0,21,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,36,0,97,2,17,2
2021-06-30,431,404,163,241,7,183,91,92,5,1,4,162,21,44,24,0,70,3,92,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,50,0,101,3,22,2
2021-07-01,483,447,200,247,3,232,132,100,8,4,4,211,21,44,23,1,67,3,144,0,19,0,0,0,1,0,1,1,0,0,0,0,0,0,10,0,72,0,134,4,16,4
2021-07-02,439,413,185,228,8,203,124,79,8,3,5,180,23,45,24,0,80,4,96,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,73,0,99,5,22,3
2021-07-03,492,467,217,250,1,240,132,108,6,3,3,221,19,39,21,1,76,3,146,0,16,1,0,0,1,0,0,0,1,0,0,0,0,0,12,0,75,0,127,3,26,3
2021-07-04,502,480,188,292,4,204,112,92,6,4,2,187,17,38,17,0,69,4,118,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,64,1,117,2,16,3
2021-07-05,654,617,287,330,2,320,177,143,12,4,8,284,36,69,41,1,124,8,170,0,22,0,0,0,3,0,1,0,0,0,0,0,0,0,19,0,102,1,174,5,25,6
2021-07-06,539,508,222,286,3,250,143,107,12,5,7,229,21,46,23,1,109,6,110,0,30,1,0,0,0,0,0,0,1,0,0,0,0,0,19,0,69,1,142,5,20,6
2021-07-07,550,526,215,311,2,237,117,120,14,8,6,210,27,51,28,0,78,9,136,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,82,1,110,6,27,7
2021-07-08,441,425,193,232,3,206,110,96,12,6,6,182,24,44,25,2,67,7,122,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,69,0,104,3,20,9
2021-07-09,684,650,299,351,6,327,173,154,10,3,7,303,24,46,28,1,124,7,172,0,30,2,0,0,1,0,0,0,0,0,0,0,0,0,19,1,112,0,165,4,31,5
2021-07-10,785,744,317,427,7,350,190,160,11,5,6,328,22,44,26,0,127,9,187,0,34,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,120,0,180,5,34,6
2021-07-11,635,593,251,342,2,291,151,140,13,4,9,266,25,51,29,1,102,8,157,0,30,0,0,0,2,0,0,0,0,0,0,0,0,0,30,0,82,0,149,12,30,1
2021-07-12,841,808,356,452,4,384,202,182,11,5,6,358,26,54,31,0,201,10,144,0,36,1,1,0,1,0,1,0,0,0,0,0,0,0,23,0,125,2,197,6,39,3
2021-07-13,624,605,235,370,0,253,136,117,10,3,7,232,21,45,24,0,119,8,112,0,20,0,0,0,2,1,0,0,0,0,0,0,0,0,19,0,90,0,113,3,31,7
2021-07-14,627,601,267,334,2,290,157,133,8,2,6,267,23,54,28,1,132,8,126,0,29,0,0,0,2,0,1,0,0,0,0,0,0,0,16,0,91,0,151,4,32,4
2021-07-15,693,666,303,363,7,321,175,146,11,4,7,295,26,52,28,1,134,8,167,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,118,0,159,6,24,5
2021-07-16,824,797,344,453,7,364,199,165,19,11,8,331,33,71,39,1,161,15,182,0,17,0,0,0,4,0,0,0,0,0,0,0,0,0,27,0,107,0,196,10,34,9
2021-07-17,912,873,362,511,4,396,210,186,15,7,8,358,38,75,44,1,157,11,208,0,22,0,0,0,9,0,0,0,0,0,0,0,0,0,31,0,120,0,203,3,42,12
2021-07-18,821,791,302,489,6,325,175,150,16,6,10,289,36,84,38,0,131,11,167,0,19,0,0,0,8,1,0,0,0,0,0,0,0,0,10,0,109,1,176,11,30,4
2021-07-19,870,837,329,508,15,346,171,175,22,10,12,298,48,94,58,2,171,13,143,0,26,1,0,0,6,2,0,0,0,0,0,0,0,0,19,0,120,0,170,11,37,11
2021-07-20,912,875,349,526,5,380,210,170,18,14,4,352,28,66,30,0,153,9,192,0,27,0,0,0,8,2,0,0,0,0,0,0,0,0,34,0,114,0,186,7,46,11
2021-07-21,711,682,302,380,11,317,166,151,17,8,9,284,33,63,38,3,161,11,132,0,21,2,0,0,0,0,1,0,2,0,0,0,0,0,21,0,88,0,178,11,30,6
2021-07-22,864,825,393,432,11,420,214,206,24,12,12,368,52,100,57,4,173,14,229,0,16,1,0,0,1,0,0,0,0,0,1,1,0,0,31,1,126,1,229,16,34,6
2021-07-23,906,867,378,489,11,406,221,185,18,10,8,369,37,69,38,2,195,12,176,0,30,0,0,0,4,0,1,0,0,0,0,0,0,0,19,0,143,1,202,9,42,8
2021-07-24,1019,974,461,513,7,497,266,231,19,7,12,453,44,85,54,5,223,9,233,0,35,4,0,0,6,0,0,0,0,0,0,0,0,0,29,1,160,0,269,10,39,8
2021-07-25,988,930,414,516,7,465,274,191,18,7,11,418,47,92,50,1,193,12,240,0,29,0,0,0,3,1,0,0,0,0,0,0,0,0,30,0,146,0,244,7,45,11
2021-07-26,1084,1039,432,607,4,473,247,226,22,11,11,426,47,95,53,1,249,13,177,0,42,4,0,0,4,2,1,0,0,0,0,0,0,0,24,0,151,0,251,10,47,12
2021-07-27,987,940,340,600,3,383,210,173,23,10,13,338,45,89,49,0,188,19,156,0,36,1,0,0,3,0,0,0,0,0,0,0,0,0,31,0,129,2,185,10,38,11
2021-07-28,912,883,365,518,2,392,216,176,22,12,10,353,39,81,44,0,183,19,179,0,26,0,0,0,4,0,0,0,0,0,0,0,0,0,21,0,138,1,195,12,38,9
2021-07-29,946,897,341,556,4,384,205,179,19,5,14,342,42,83,45,0,150,13,187,0,39,0,0,0,8,3,0,0,0,0,0,0,0,0,21,0,128,0,195,10,40,9
2021-07-30,843,787,338,449,7,387,200,187,18,9,9,354,33,63,36,0,200,14,148,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,131,1,189,6,36,11
2021-07-31,893,852,390,462,2,429,234,195,17,10,7,383,46,90,48,0,198,12,198,0,32,1,0,0,1,1,0,0,0,0,0,0,0,0,20,0,147,1,213,6,49,10
2021-08-01,1220,1151,457,694,5,519,266,253,27,13,14,464,55,110,66,6,230,14,256,0,25,1,0,0,8,1,0,0,0,0,0,0,0,0,45,0,147,1,278,13,49,13
2021-08-02,938,879,392,487,13,438,245,193,18,9,9,396,42,84,46,1,217,10,185,0,30,0,0,0,5,2,0,0,1,0,0,0,0,0,33,0,126,1,235,10,44,7
2021-08-03,722,691,306,385,6,331,154,177,19,7,12,297,34,72,39,0,172,15,126,0,32,2,0,0,1,0,0,0,0,0,0,0,0,0,16,0,100,1,181,10,34,8
2021-08-04,853,817,341,476,11,365,204,161,21,9,12,319,46,87,49,1,180,14,164,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,23,0,114,0,181,6,47,15
2021-08-05,851,800,380,420,4,426,211,215,22,5,17,377,49,102,58,4,193,12,214,0,17,2,0,0,2,1,0,0,0,0,0,0,0,0,39,0,117,0,219,10,51,12
2021-08-06,871,845,385,460,5,406,212,194,20,13,7,362,44,87,49,1,192,13,178,0,30,1,0,0,6,1,0,0,0,0,0,0,0,0,30,0,130,1,202,8,44,11
2021-08-07,879,845,363,482,10,386,221,165,7,3,4,359,27,58,28,0,177,4,184,0,23,0,0,0,2,0,0,0,0,0,0,0,0,0,23,0,121,2,207,3,35,2
2021-08-08,918,893,399,494,4,420,243,177,12,6,6,381,39,86,40,1,172,9,216,0,28,0,0,0,4,1,0,0,0,0,0,0,0,0,17,0,121,1,240,4,42,7
2021-08-09,968,923,420,503,17,447,244,203,29,9,20,396,51,101,58,2,218,17,190,0,29,0,0,0,10,1,0,0,0,0,0,0,0,0,30,0,138,2,233,18,46,9
2021-08-10,931,886,379,507,9,415,240,175,19,7,12,376,39,80,48,3,203,11,183,0,18,0,0,0,10,2,0,0,0,0,0,0,1,0,31,0,124,0,212,9,48,10
2021-08-11,690,661,301,360,2,328,179,149,20,7,13,292,36,78,39,0,175,16,130,0,22,0,0,0,1,1,0,0,0,0,0,0,0,0,23,0,94,0,173,8,38,12
2021-08-12,783,759,316,443,8,332,159,173,21,9,12,288,44,93,49,1,158,13,160,0,12,1,0,0,1,1,1,0,0,0,0,0,0,0,26,0,103,1,159,5,44,15
2021-08-13,991,952,422,530,4,455,246,209,19,8,11,415,40,82,42,0,215,16,219,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,30,0,124,2,241,5,60,12
2021-08-14,1032,996,427,569,3,460,246,214,27,7,20,411,49,97,54,0,210,17,217,0,28,2,0,0,4,0,0,0,1,0,0,0,0,0,35,0,148,2,227,8,50,17
2021-08-15,1146,1080,420,660,23,462,260,202,22,8,14,420,42,84,44,2,204,11,239,0,16,0,0,0,3,1,0,0,0,0,0,0,0,0,52,1,129,1,224,9,57,11
2021-08-16,917,881,328,553,6,358,197,161,23,9,14,323,35,65,38,0,176,15,161,0,19,1,0,0,2,1,0,0,0,0,0,0,0,0,29,0,90,2,177,5,62,16
2021-08-17,798,754,290,464,7,327,185,142,10,6,4,303,24,57,28,2,141,4,148,0,31,1,0,0,7,0,0,0,0,0,0,0,0,0,26,0,81,0,187,4,33,6
2021-08-18,869,834,338,496,6,364,196,168,26,14,12,314,50,100,57,2,148,17,194,0,20,1,0,0,1,1,1,0,0,0,0,0,0,0,23,0,94,1,195,6,52,19
2021-08-19,861,831,336,495,3,363,185,178,26,15,11,317,46,81,51,0,166,18,178,0,18,0,0,0,1,1,0,0,0,0,0,0,0,0,34,0,95,1,183,6,51,19
2021-08-20,1104,1055,386,669,8,427,232,195,18,8,10,385,42,81,48,0,173,11,228,0,21,2,0,0,5,2,0,0,0,0,0,0,0,0,30,0,101,0,237,9,59,9
2021-08-21,937,910,358,552,7,378,206,172,19,10,9,336,42,74,47,0,163,7,180,0,26,3,0,0,9,0,0,0,0,0,0,0,0,0,26,0,96,0,194,4,62,15
2021-08-22,899,863,303,560,5,333,180,153,23,11,12,299,34,73,38,0,169,20,135,0,26,0,0,0,2,0,0,0,1,0,0,0,0,0,32,0,82,0,169,8,50,15
