"fecha_reporte","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","Recuperados","Activos","Hospitalizados.Activos","Ambulatorios.Activos","Decesos.Activos","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
2022-02-15,320990,288798,132889,155909,6732,156518,86211,70307,9807,4184,5623,137013,19505,40937,22198,776,144522,2226,141,2048,37,53695,6316,88051,0,12609,463,1,0,2041,229,60,7,41,4,12,2,8,0,5773,17,36265,121,89877,3078,24603,6591
2022-02-16,321764,289514,133474,156040,6765,157128,86567,70561,9832,4194,5638,137600,19528,40997,22223,776,145074,2258,135,2087,36,54146,6331,88136,0,12663,463,1,0,2060,231,60,7,41,4,13,2,8,0,5799,17,36413,122,90238,3083,24678,6610
2022-02-17,322474,290190,133993,156197,6773,157673,86912,70761,9842,4199,5643,138127,19546,41036,22243,777,145575,2290,125,2131,34,54510,6338,88220,0,12740,463,1,0,2074,231,66,7,41,4,13,2,8,0,5829,17,36539,123,90581,3084,24724,6618
2022-02-18,323270,290976,134533,156443,6768,158227,87253,70974,9855,4206,5649,138665,19562,41065,22260,777,146153,2251,122,2097,32,54888,6348,88299,0,12803,463,1,0,2108,232,66,8,41,4,13,2,8,0,5844,17,36676,124,90945,3086,24762,6628
2022-02-19,324192,291909,135083,156826,6748,158786,87582,71204,9861,4207,5654,139209,19577,41096,22278,777,146844,2111,116,1965,30,55246,6353,88366,0,12922,463,1,0,2122,232,67,8,41,4,13,2,8,0,5858,17,36816,124,91303,3086,24809,6634
2022-02-20,324365,292084,135163,156921,6740,158872,87634,71238,9866,4209,5657,139292,19580,41109,22281,777,147226,1804,98,1682,24,55285,6358,88388,0,12946,463,1,0,2122,232,68,8,41,4,13,2,8,0,5862,17,36845,124,91345,3086,24820,6639
2022-02-21,324462,292196,135216,156980,6715,158930,87671,71259,9869,4209,5660,139340,19590,41132,22292,777,147539,1542,85,1437,20,55322,6361,88404,0,12951,463,1,0,2122,232,68,8,41,4,13,2,8,0,5868,17,36858,124,91370,3086,24834,6642
2022-02-22,325119,292779,135653,157126,6753,159404,87977,71427,9875,4214,5661,139796,19608,41179,22311,780,148051,1495,82,1396,17,55628,6363,88482,0,13018,463,1,0,2145,233,68,8,41,4,13,2,8,0,5890,17,36969,124,91664,3086,24881,6648
2022-02-23,325737,293367,136069,157298,6770,159833,88212,71621,9890,4218,5672,140208,19625,41217,22331,784,148507,1449,74,1362,13,55952,6368,88534,0,13052,463,1,0,2161,233,71,8,41,4,13,2,8,0,5903,17,37067,124,91938,3087,24925,6662
2022-02-24,326355,293978,136520,157458,6761,160300,88476,71824,9907,4223,5684,140652,19648,41256,22355,786,148990,1415,61,1342,12,56274,6378,88598,0,13102,463,1,0,2192,233,71,8,41,4,13,2,8,0,5919,17,37172,124,92233,3090,24976,6676
2022-02-25,326860,294486,136823,157663,6751,160610,88657,71953,9916,4228,5688,140955,19655,41277,22365,786,149329,1378,55,1310,13,56512,6385,88654,0,13108,463,1,0,2202,233,71,8,41,4,13,2,8,0,5926,17,37261,124,92414,3091,25009,6684
2022-02-26,327471,295107,137246,157861,6722,161050,88909,72141,9924,4232,5692,141382,19668,41307,22379,788,149806,1333,55,1265,13,56852,6390,88702,0,13152,463,1,0,2209,234,72,8,41,4,13,2,8,0,5940,18,37368,124,92695,3092,25047,6690
2022-02-27,327569,295196,137301,157895,6728,161108,88939,72169,9929,4235,5694,141437,19671,41318,22382,788,150012,1176,46,1121,9,56890,6392,88718,0,13155,463,1,0,2209,234,73,8,41,4,13,2,8,0,5941,18,37380,124,92729,3093,25058,6694
2022-02-28,327682,295329,137368,157961,6706,161176,88984,72192,9930,4235,5695,141489,19687,41343,22398,788,150209,1045,52,985,8,56946,6393,88725,0,13159,463,1,0,2210,234,73,8,41,4,13,2,8,0,5946,18,37394,124,92759,3093,25077,6695
2022-03-01,328157,295779,137665,158114,6721,161483,89155,72328,9943,4239,5704,141785,19698,41371,22409,790,150527,1019,51,962,6,57176,6403,88767,0,13187,463,1,0,2214,235,76,8,41,4,13,2,8,0,5959,18,37467,124,92957,3096,25100,6705
2022-03-02,328588,296190,137901,158289,6724,161733,89294,72439,9952,4243,5709,142024,19709,41397,22421,791,150804,983,48,929,6,57351,6410,88814,0,13201,463,1,0,2228,235,76,8,41,4,13,2,8,0,5965,18,37526,124,93110,3097,25132,6713
2022-03-03,329011,296587,138117,158470,6743,161956,89422,72534,9951,4243,5708,142245,19711,41414,22425,791,151074,935,40,891,4,57506,6410,88831,0,13234,463,1,0,2245,235,76,8,41,4,14,2,8,0,5972,18,37579,124,93255,3096,25150,6713
2022-03-04,329414,297003,138356,158647,6711,162205,89567,72638,9956,4245,5711,142485,19720,41442,22434,791,151381,874,34,834,6,57687,6414,88859,0,13266,463,1,0,2253,235,76,8,41,4,14,2,8,0,5992,18,37639,124,93403,3096,25171,6718
2022-03-05,329756,297321,138551,158770,6721,162414,89690,72724,9956,4246,5710,142689,19725,41462,22441,792,151682,780,31,745,4,57786,6415,88887,0,13344,463,1,0,2257,235,76,8,41,4,14,2,8,0,6007,18,37686,124,93529,3096,25192,6718
2022-03-06,329811,297384,138567,158817,6712,162431,89698,72733,9960,4247,5713,142705,19726,41465,22442,792,151804,672,25,642,5,57795,6419,88894,0,13345,463,1,0,2257,235,76,8,41,4,14,2,8,0,6009,18,37695,124,93535,3096,25192,6722
2022-03-07,329854,297444,138580,158864,6696,162444,89704,72740,9962,4247,5715,142713,19731,41475,22447,792,151944,543,24,514,5,57805,6421,88896,0,13346,463,1,0,2257,235,76,8,41,4,14,2,8,0,6009,18,37698,124,93539,3096,25198,6724
2022-03-08,330196,297737,138692,159045,6734,162567,89770,72797,9974,4249,5725,142830,19737,41501,22457,792,152096,502,25,472,5,57870,6425,88926,0,13368,470,1,0,2262,235,77,8,41,4,14,2,8,0,6018,18,37727,124,93611,3098,25211,6734
2022-03-09,330522,298038,138858,159180,6752,162739,89876,72863,9995,4257,5738,142999,19740,41539,22474,791,152238,511,25,481,5,57981,6430,88954,0,13399,485,1,0,2263,236,78,8,41,4,14,2,8,0,6024,18,37775,124,93719,3100,25221,6753
2022-03-10,330881,298394,139049,159345,6748,162934,89992,72942,10008,4262,5746,143193,19741,41549,22485,792,152405,526,21,500,5,58109,6432,88979,0,13438,494,1,0,2265,236,79,8,41,4,14,2,8,0,6029,18,37828,124,93845,3106,25232,6760
2022-03-11,331187,298696,139199,159497,6748,163088,90078,73010,10016,4264,5752,143340,19748,41563,22494,792,152528,547,24,520,3,58220,6437,88996,0,13464,494,1,0,2265,236,79,8,41,4,14,2,8,0,6034,18,37856,124,93961,3107,25237,6767
2022-03-12,331589,299089,139415,159674,6748,163312,90205,73107,10037,4268,5769,143562,19750,41595,22512,792,152694,583,21,560,2,58390,6441,89023,0,13487,494,1,0,2268,236,80,8,41,4,14,2,8,0,6040,19,37929,124,94093,3112,25250,6782
2022-03-13,331626,299154,139425,159729,6720,163322,90211,73111,10039,4269,5770,143567,19755,41603,22517,792,152744,540,23,516,1,58395,6443,89028,0,13487,494,1,0,2268,236,80,8,41,4,14,2,8,0,6040,19,37932,124,94097,3113,25253,6783
2022-03-14,331646,299180,139427,159753,6714,163324,90211,73113,10040,4269,5771,143568,19756,41606,22518,792,152799,487,21,464,2,58395,6444,89030,0,13487,494,1,0,2268,236,80,8,41,4,14,2,8,0,6040,19,37932,124,94099,3114,25253,6783
2022-03-15,331918,299422,139491,159931,6737,163395,90255,73140,10042,4269,5773,143629,19766,41628,22532,792,152892,463,21,440,2,58430,6446,89046,0,13504,494,1,0,2271,236,80,8,41,4,14,2,8,0,6044,19,37949,124,94140,3114,25262,6785
2022-03-16,332210,299676,139559,160117,6768,163470,90307,73163,10045,4271,5774,143702,19768,41644,22536,792,152986,442,16,423,3,58465,6448,89056,0,13534,494,1,0,2271,236,80,8,41,4,14,2,8,0,6049,19,37969,124,94184,3116,25268,6786
2022-03-17,332509,299980,139639,160341,6756,163557,90368,73189,10046,4272,5774,143785,19772,41657,22541,792,153081,434,16,414,4,58519,6449,89063,0,13558,494,1,0,2273,236,80,8,41,4,14,2,8,0,6053,19,37989,124,94238,3116,25277,6787
2022-03-18,332819,300293,139723,160570,6753,163641,90422,73219,10051,4273,5778,143868,19773,41661,22542,792,153196,398,14,380,4,58585,6453,89071,0,13568,494,1,0,2273,236,80,8,41,4,14,2,8,0,6055,19,38025,124,94279,3118,25282,6790
2022-03-19,333110,300583,139802,160781,6751,163723,90469,73254,10053,4274,5779,143949,19774,41672,22543,792,153307,367,12,351,4,58653,6454,89083,0,13567,494,1,0,2276,236,80,8,41,4,14,2,8,0,6060,19,38044,124,94330,3118,25289,6792
2022-03-20,333191,300681,139855,160826,6734,163776,90498,73278,10053,4274,5779,143999,19777,41677,22546,792,153477,248,12,234,2,58700,6454,89086,0,13570,494,1,0,2276,236,80,8,41,4,14,2,8,0,6062,19,38060,124,94363,3118,25291,6792
2022-03-21,333232,300736,139868,160868,6720,163789,90504,73285,10053,4274,5779,144011,19778,41680,22547,792,153586,151,11,139,1,58712,6454,89087,0,13570,494,1,0,2276,236,80,8,41,4,14,2,8,0,6062,19,38065,124,94369,3118,25293,6792
2022-03-22,333354,300855,139911,160944,6723,163832,90530,73302,10054,4274,5780,144054,19778,41683,22547,792,153650,128,8,120,0,58754,6455,89088,0,13570,494,1,0,2276,236,80,8,41,4,14,2,8,0,6062,19,38080,124,94397,3118,25293,6793
2022-03-23,333739,301199,140050,161149,6761,163974,90620,73354,10060,4276,5784,144195,19779,41690,22548,792,153810,104,8,96,0,58881,6455,89095,0,13575,494,1,0,2279,236,80,8,41,4,14,2,8,0,6067,19,38127,124,94484,3118,25296,6799
2022-03-24,334112,301564,140207,161357,6766,164134,90718,73416,10072,4283,5789,144352,19782,41699,22552,792,153961,101,9,92,0,59026,6456,89099,0,13585,496,1,0,2280,236,80,8,41,4,14,2,8,0,6072,19,38176,125,94584,3123,25302,6805
2022-03-25,334508,301960,140351,161609,6766,164278,90802,73476,10073,4283,5790,144494,19784,41711,22558,794,154106,99,10,89,0,59158,6457,89106,0,13590,496,1,0,2280,236,80,8,41,4,14,2,8,0,6074,19,38212,125,94682,3124,25310,6805
2022-03-26,334802,302251,140450,161801,6766,164380,90865,73515,10076,4283,5793,144594,19786,41721,22561,795,154195,109,10,99,0,59247,6457,89114,0,13592,498,1,0,2282,236,81,8,41,4,14,2,8,0,6077,19,38242,125,94745,3124,25316,6808
2022-03-27,334859,302337,140461,161876,6736,164392,90874,73518,10076,4283,5793,144606,19786,41722,22561,795,154216,100,9,91,0,59257,6457,89116,0,13592,498,1,0,2282,236,81,8,41,4,14,2,8,0,6077,19,38246,125,94751,3124,25318,6808
2022-03-28,334913,302404,140495,161909,6723,164426,90887,73539,10077,4284,5793,144640,19786,41722,22561,795,154267,82,9,73,0,59291,6458,89116,0,13592,498,1,0,2282,236,81,8,41,4,14,2,8,0,6077,19,38258,125,94771,3124,25320,6809
2022-03-29,335191,302645,140583,162062,6756,164519,90944,73575,10080,4285,5795,144730,19789,41732,22564,795,154355,85,6,78,1,59364,6460,89128,0,13599,498,1,0,2283,236,81,8,41,4,14,2,8,0,6081,19,38285,125,94828,3125,25325,6811
2022-03-30,335532,302976,140694,162282,6761,164635,91010,73625,10080,4285,5795,144846,19789,41740,22564,795,154469,87,5,81,1,59467,6460,89130,0,13608,498,1,0,2285,236,81,8,41,4,14,2,8,0,6083,19,38321,125,94901,3125,25330,6811
2022-03-31,335817,303255,140786,162469,6765,164729,91060,73669,10080,4285,5795,144939,19790,41747,22565,795,154551,99,6,92,1,59545,6460,89138,0,13616,498,1,0,2285,236,81,8,41,4,14,2,8,0,6086,19,38347,125,94961,3125,25335,6811
2022-04-01,336082,303521,140866,162655,6760,164813,91116,73697,10081,4286,5795,145023,19790,41750,22566,795,154628,104,5,99,0,59611,6460,89150,0,13621,498,1,0,2285,237,82,8,41,4,14,2,8,0,6086,19,38369,125,95017,3125,25341,6812
2022-04-02,336364,303814,140953,162861,6744,164905,91166,73739,10083,4287,5796,145113,19792,41757,22569,795,154714,109,5,103,1,59689,6461,89159,0,13626,498,1,0,2285,237,82,8,41,4,14,2,8,0,6086,19,38402,125,95070,3125,25347,6814
2022-04-03,336386,303838,140953,162885,6742,164905,91166,73739,10083,4287,5796,145113,19792,41760,22569,795,154725,98,4,93,1,59689,6461,89159,0,13626,498,1,0,2285,237,82,8,41,4,14,2,8,0,6086,19,38402,125,95070,3125,25347,6814
2022-04-04,336405,303868,140954,162914,6731,164906,91167,73739,10083,4287,5796,145114,19792,41762,22569,795,154734,90,4,85,1,59690,6461,89159,0,13626,498,1,0,2285,237,82,8,41,4,14,2,8,0,6086,19,38402,125,95071,3125,25347,6814
2022-04-05,336685,304118,141058,163060,6757,165014,91236,73778,10086,4287,5799,145219,19795,41776,22574,795,154835,94,4,89,1,59784,6462,89166,0,13632,498,1,0,2286,237,82,8,41,4,14,2,8,0,6086,19,38447,125,95127,3125,25354,6817
2022-04-06,336900,304331,141149,163182,6758,165106,91292,73814,10087,4287,5800,145311,19795,41777,22574,795,154930,90,3,86,1,59871,6463,89168,0,13635,498,1,0,2286,237,82,8,41,4,14,2,8,0,6088,19,38475,125,95182,3125,25361,6818
2022-04-07,337163,304591,141262,163329,6761,165219,91355,73864,10095,4289,5806,145417,19802,41794,22583,795,155030,94,3,91,0,59971,6463,89179,0,13635,498,1,0,2288,237,82,8,41,4,14,2,8,0,6090,19,38499,125,95260,3128,25370,6823
2022-04-08,337428,304839,141362,163477,6775,165322,91411,73911,10095,4289,5806,145518,19804,41805,22586,795,155134,93,4,89,0,60058,6463,89192,0,13638,498,1,0,2288,237,82,8,41,4,14,2,8,0,6095,19,38531,125,95321,3128,25375,6823
2022-04-09,337597,304999,141405,163594,6777,165372,91446,73926,10096,4289,5807,145568,19804,41804,22586,795,155185,91,4,87,0,60088,6463,89207,0,13638,498,1,0,2293,237,82,8,41,4,14,2,8,0,6100,19,38543,125,95347,3128,25382,6824
2022-04-10,337607,305025,141405,163620,6761,165372,91446,73926,10096,4289,5807,145568,19804,41805,22586,795,155193,83,4,79,0,60088,6463,89207,0,13638,498,1,0,2293,237,82,8,41,4,14,2,8,0,6100,19,38543,125,95347,3128,25382,6824
2022-04-11,337615,305039,141405,163634,6755,165372,91446,73926,10096,4289,5807,145568,19804,41805,22586,795,155214,62,4,58,0,60088,6463,89207,0,13638,498,1,0,2293,237,82,8,41,4,14,2,8,0,6100,19,38543,125,95347,3128,25382,6824
2022-04-12,337692,305099,141417,163682,6769,165387,91455,73932,10096,4289,5807,145582,19805,41810,22587,795,155232,59,4,55,0,60088,6463,89222,0,13638,498,1,0,2293,237,82,8,41,4,14,2,8,0,6100,19,38549,125,95352,3128,25386,6824
2022-04-13,337747,305159,141432,163727,6762,165404,91465,73939,10102,4292,5810,145597,19807,41816,22590,795,155247,55,5,50,0,60088,6463,89235,0,13642,498,1,0,2293,237,82,8,41,4,14,2,8,0,6100,19,38551,126,95364,3128,25389,6829
2022-04-14,337795,305211,141442,163769,6756,165416,91473,73943,10103,4293,5810,145609,19807,41818,22590,795,155263,50,5,45,0,60088,6464,89236,0,13653,498,1,0,2293,237,82,8,41,4,14,2,8,0,6102,19,38552,126,95370,3128,25392,6830
2022-04-15,337821,305248,141448,163800,6745,165422,91477,73945,10103,4293,5810,145615,19807,41819,22590,795,155274,45,3,42,0,60093,6464,89237,0,13653,498,1,0,2293,237,82,8,41,4,14,2,8,0,6102,19,38554,126,95374,3128,25392,6830
2022-04-16,337950,305361,141466,163895,6757,165444,91493,73951,10104,4293,5811,145635,19809,41826,22592,795,155294,46,4,42,0,60114,6465,89238,0,13653,498,1,0,2293,237,82,8,41,4,14,2,8,0,6102,19,38564,126,95384,3129,25394,6830
2022-04-17,338103,305502,141469,164033,6763,165453,91499,73954,10104,4293,5811,145644,19809,41832,22592,795,155304,45,3,42,0,60123,6465,89238,0,13653,498,1,0,2293,237,82,8,41,4,14,2,8,0,6102,19,38568,126,95389,3129,25394,6830
2022-04-18,338116,305514,141469,164045,6763,165454,91499,73955,10104,4293,5811,145645,19809,41834,22593,795,155319,31,2,29,0,60123,6465,89239,0,13653,498,1,0,2293,237,82,8,41,4,14,2,8,0,6102,19,38569,126,95389,3129,25394,6830
2022-04-19,338230,305612,141474,164138,6774,165463,91507,73956,10103,4292,5811,145646,19817,41847,22603,794,155328,32,2,30,0,60129,6465,89240,0,13655,498,1,0,2293,237,82,8,41,4,14,2,8,0,6103,19,38572,126,95394,3129,25394,6829
2022-04-20,338359,305729,141499,164230,6785,165489,91524,73965,10104,4292,5812,145671,19818,41852,22604,794,155342,43,3,40,0,60133,6466,89250,0,13655,498,1,0,2305,237,82,8,41,4,14,2,8,0,6110,19,38575,126,95406,3130,25398,6829
2022-04-21,338475,305857,141511,164346,6763,165509,91539,73970,10104,4292,5812,145669,19840,41886,22628,794,155354,51,4,47,0,60148,6466,89253,0,13656,498,1,0,2306,237,82,8,41,4,14,2,8,0,6111,19,38586,126,95411,3130,25401,6829
2022-04-22,338572,305946,141520,164426,6770,165519,91548,73971,10108,4294,5814,145676,19843,41897,22634,794,155357,54,7,47,0,60151,6466,89259,0,13657,498,1,0,2306,237,82,8,41,4,14,2,8,0,6112,19,38589,126,95415,3131,25403,6832
2022-04-23,338675,306054,141528,164526,6763,165529,91552,73977,10112,4295,5817,145686,19843,41903,22634,794,155360,57,7,50,0,60155,6466,89263,0,13659,498,1,0,2306,237,82,8,41,4,14,2,8,0,6113,19,38590,126,95422,3132,25404,6835
2022-04-24,338693,306076,141528,164548,6759,165529,91552,73977,10112,4295,5817,145686,19843,41905,22634,794,155364,53,6,47,0,60155,6466,89263,0,13659,498,1,0,2306,237,82,8,41,4,14,2,8,0,6113,19,38590,126,95422,3132,25404,6835
2022-04-25,338702,306100,141528,164572,6743,165529,91552,73977,10112,4295,5817,145686,19843,41906,22634,794,155369,48,5,43,0,60155,6466,89263,0,13659,498,1,0,2306,237,82,8,41,4,14,2,8,0,6113,19,38590,126,95422,3132,25404,6835
2022-04-26,338803,306189,141533,164656,6754,165535,91554,73981,10112,4295,5817,145690,19845,41910,22636,794,155371,52,7,45,0,60158,6466,89265,0,13660,498,1,0,2306,237,82,8,41,4,14,2,8,0,6115,19,38590,126,95425,3132,25405,6835
2022-04-30,339194,306557,141589,164968,6770,165598,91596,74002,10118,4299,5819,145747,19851,41928,22645,795,155417,64,8,55,1,60174,6465,89285,0,13676,500,1,0,2317,237,82,8,41,4,14,2,8,0,6115,18,38603,126,95463,3134,25417,6840
2022-05-07,339905,307040,141634,165406,6992,165647,91623,74024,10119,4299,5820,145794,19853,41951,22648,795,155483,45,4,41,0,60206,6466,89293,0,13680,500,1,0,2322,237,82,8,41,4,14,2,8,0,6118,18,38618,126,95488,3134,25423,6841
2022-05-14,340325,307446,141701,165745,7004,165714,91667,74047,10120,4299,5821,145859,19855,41975,22654,796,155538,57,1,55,1,60234,6467,89296,0,13685,500,1,0,2351,237,84,8,41,4,14,2,8,0,6124,18,38633,126,95525,3134,25432,6842
2022-05-21,340234,307382,141240,166142,7011,165219,91449,73770,10129,4307,5822,145384,19835,41945,22636,794,155022,68,3,65,0,60165,6469,88913,0,13636,500,1,0,2357,237,84,8,41,4,14,2,8,0,6121,18,38493,126,95240,3137,25365,6848
2022-05-28,340426,307583,140976,166607,7029,164926,91328,73598,10131,4308,5823,145107,19819,41924,22625,795,154688,107,3,104,0,60160,6470,88646,0,13594,500,1,0,2377,238,85,8,41,4,14,2,8,0,6120,18,38421,126,95039,3138,25346,6849
2022-06-04,341215,308394,141342,167052,7050,165248,91552,73696,10138,4311,5827,145439,19809,41911,22616,795,154900,210,2,208,0,60744,6472,88381,0,13583,500,1,0,2381,241,95,8,41,4,14,2,8,0,6130,18,38527,126,95260,3139,25331,6855
2022-06-07,417749,367535,171676,195859,11240,207596,114439,93157,14062,5951,8111,179981,27615,57886,31836,1162,193279,256,1,254,1,69139,8841,118760,0,16526,709,1,0,2964,309,120,12,56,7,20,3,10,0,6976,19,46625,168,120358,4472,33637,9403
2022-06-08,341933,309093,141774,167319,7063,165685,91830,73855,10139,4311,5828,145876,19809,41917,22618,795,155216,331,1,329,1,61060,6473,88429,0,13638,500,1,0,2395,241,99,8,41,4,14,2,8,0,6156,18,38635,126,95527,3139,25367,6856
2022-06-09,342142,309296,141864,167432,7066,165778,91887,73891,10141,4312,5829,145967,19811,41927,22621,795,155230,408,1,406,1,61097,6473,88448,0,13657,500,1,0,2411,242,100,8,41,4,15,2,8,0,6161,18,38656,126,95584,3139,25377,6858
2022-06-10,342386,309520,141950,167570,7076,165873,91947,73926,10145,4313,5832,146057,19816,41938,22628,795,155252,477,2,474,1,61134,6474,88467,0,13685,500,1,0,2421,242,101,8,41,4,15,2,8,0,6166,18,38679,126,95639,3139,25389,6862
2022-06-11,342602,309739,142085,167654,7067,166014,92040,73974,10149,4313,5836,146195,19819,41950,22633,795,155323,543,2,540,1,61222,6473,88488,0,13707,500,1,0,2430,242,102,8,41,4,15,2,8,0,6171,18,38715,126,95721,3139,25407,6866
2022-06-12,342848,309982,142270,167712,7070,166199,92150,74049,10149,4313,5836,146380,19819,41953,22635,795,155520,531,2,528,1,61406,6473,88488,0,13707,500,1,0,2430,242,103,8,41,4,15,2,8,0,6173,18,38767,126,95846,3139,25413,6866
2022-06-13,343032,310186,142422,167764,7050,166351,92233,74118,10150,4313,5837,146528,19823,41960,22640,795,155678,524,2,521,1,61546,6474,88492,0,13715,500,1,0,2430,242,103,8,41,4,15,2,8,0,6178,18,38815,126,95930,3140,25428,6866
2022-06-14,343362,310492,142612,167880,7059,166551,92348,74203,10155,4314,5841,146722,19829,41973,22646,795,155757,640,2,637,1,61637,6474,88535,0,13766,500,1,0,2441,242,107,8,41,4,15,2,8,0,6195,18,38852,126,96060,3143,25444,6868
2022-06-15,343757,310868,142806,168062,7065,166754,92466,74288,10156,4314,5842,146924,19830,41978,22648,796,155851,747,1,746,0,61747,6474,88578,0,13802,500,1,0,2455,242,107,8,41,4,15,2,8,0,6205,18,38906,126,96186,3144,25457,6868
2022-06-16,344126,311221,143016,168205,7070,166972,92590,74382,10156,4314,5842,147136,19836,41990,22654,796,155922,894,7,887,0,61836,6474,88641,0,13844,500,1,0,2476,242,110,8,41,4,15,2,8,0,6222,18,38960,126,96305,3144,25485,6868
2022-06-17,344480,311556,143222,168334,7083,167184,92734,74450,10156,4314,5842,147346,19838,41998,22656,796,155998,1030,9,1021,0,61952,6474,88692,0,13868,500,1,0,2494,242,113,8,41,4,15,2,8,0,6234,18,39021,126,96423,3144,25506,6868
2022-06-18,344826,311891,143395,168496,7087,167364,92844,74520,10156,4314,5842,147523,19841,42006,22659,796,156086,1122,11,1111,0,62009,6474,88756,0,13911,500,1,0,2509,242,114,8,41,4,15,2,8,0,6246,18,39065,126,96526,3144,25527,6868
2022-06-19,344997,312071,143522,168549,7078,167491,92917,74574,10156,4314,5842,147650,19841,42006,22659,796,156263,1072,10,1062,0,62134,6474,88757,0,13911,500,1,0,2509,242,115,8,41,4,15,2,8,0,6249,18,39103,126,96609,3144,25530,6868
2022-06-20,345074,312159,143569,168590,7067,167538,92947,74591,10156,4314,5842,147697,19841,42007,22659,796,156384,998,10,988,0,62175,6474,88757,0,13917,500,1,0,2509,242,115,8,41,4,15,2,8,0,6252,18,39117,126,96636,3144,25533,6868
2022-06-21,345494,312544,143817,168727,7096,167792,93116,74676,10159,4316,5843,147948,19844,42016,22663,796,156464,1169,11,1158,0,62264,6474,88816,0,13992,500,1,0,2539,242,116,8,41,4,15,2,8,0,6276,18,39171,126,96775,3145,25570,6870
2022-06-22,345965,312986,144082,168904,7105,168077,93288,74789,10162,4317,5845,148229,19848,42026,22669,798,156540,1375,12,1363,0,62390,6474,88909,0,14037,500,1,0,2559,242,117,8,41,4,15,2,8,0,6294,18,39238,126,96949,3145,25596,6873
2022-06-23,346555,313538,144431,169107,7135,168434,93520,74914,10161,4316,5845,148586,19848,42027,22669,798,156638,1635,11,1624,0,62565,6474,89019,0,14100,500,1,0,2566,242,119,8,41,4,15,2,8,0,6327,18,39337,126,97146,3145,25624,6872
2022-06-24,347326,314274,144938,169336,7149,168962,93842,75120,10165,4317,5848,149110,19852,42048,22675,799,156765,2032,12,2020,0,62822,6474,89142,0,14176,500,1,0,2635,242,122,8,41,4,15,2,8,0,6363,18,39461,126,97461,3147,25677,6874
2022-06-25,347870,314803,145277,169526,7155,169310,94057,75253,10165,4317,5848,149455,19855,42057,22679,799,156879,2266,14,2252,0,62979,6474,89232,0,14258,500,1,0,2652,242,124,8,41,4,15,2,8,0,6387,18,39551,126,97657,3147,25715,6874
2022-06-26,347999,314940,145350,169590,7147,169383,94105,75278,10165,4317,5848,149524,19859,42066,22684,799,157029,2189,17,2172,0,63035,6474,89240,0,14267,500,1,0,2652,242,124,8,41,4,15,2,8,0,6392,18,39570,126,97701,3147,25720,6874
2022-06-27,348130,315085,145446,169639,7133,169479,94161,75318,10166,4317,5849,149618,19861,42070,22687,799,157229,2085,17,2067,1,63122,6475,89241,0,14275,500,1,0,2652,242,124,8,41,4,15,2,8,0,6399,18,39598,126,97751,3147,25731,6875
2022-06-28,348923,315827,145890,169937,7165,169942,94448,75494,10166,4317,5849,150074,19868,42087,22694,799,157408,2369,21,2347,1,63313,6475,89373,0,14387,500,1,0,2679,242,125,8,41,4,15,2,8,0,6426,18,39700,126,98039,3147,25777,6875
2022-06-29,349665,316534,146362,170172,7183,170431,94759,75672,10167,4318,5849,150558,19873,42103,22700,799,157540,2725,23,2701,1,63524,6475,89511,0,14481,500,1,0,2722,242,127,8,42,4,15,2,8,0,6458,18,39836,126,98300,3147,25837,6876
2022-06-30,350379,317210,146849,170361,7208,170931,95078,75853,10165,4317,5848,151049,19882,42120,22710,799,157692,3075,31,3043,1,63751,6475,89630,0,14576,500,1,0,2777,243,131,8,42,4,15,2,8,0,6487,18,39964,126,98598,3145,25882,6876
2022-07-01,351156,317945,147307,170638,7234,171405,95385,76020,10166,4318,5848,151518,19887,42136,22717,799,157853,3387,32,3354,1,63949,6475,89785,0,14669,500,1,0,2802,243,134,8,42,4,15,2,8,0,6525,18,40083,126,98868,3146,25929,6876
2022-07-02,351901,318655,147795,170860,7251,171911,95700,76211,10170,4320,5850,152015,19896,42153,22726,800,158112,3630,36,3593,1,64185,6476,89948,0,14760,500,1,0,2814,243,138,8,42,4,15,2,8,0,6570,18,40217,127,99144,3148,25980,6877
2022-07-03,352052,318817,147885,170932,7240,172001,95758,76243,10171,4320,5851,152101,19900,42161,22731,800,158446,3386,39,3345,2,64245,6477,89951,0,14786,500,1,0,2814,243,139,8,42,4,15,2,8,0,6576,18,40235,128,99203,3148,25987,6877
2022-07-04,352216,319018,147982,171036,7201,172098,95807,76291,10171,4320,5851,152193,19905,42170,22737,800,158880,3048,39,3008,1,64313,6477,89953,0,14813,500,1,0,2814,243,139,8,42,4,15,2,8,0,6583,18,40256,128,99265,3148,25994,6877
2022-07-05,353193,319951,148642,171309,7228,172775,96217,76558,10174,4321,5853,152862,19913,42188,22745,800,159198,3406,43,3360,3,64638,6479,90160,0,14930,500,1,0,2836,243,145,8,42,4,15,2,8,0,6628,18,40434,129,99657,3149,26056,6878
