"","Fecha","CVEGEO","MUNICIPIO","CASOS_ACTIVOS"
"51848",2022-03-23,26043,"Nogales",5
"51849",2022-03-23,26045,"Opodepe",0
"51850",2022-03-23,26047,"Pitiquito",0
"51851",2022-03-23,26048,"Puerto Peñasco",0
"51852",2022-03-23,26052,"Sahuaripa",0
"51853",2022-03-23,26055,"San Luis Río Colorado",5
"51854",2022-03-23,26058,"Santa Ana",2
"51855",2022-03-23,26060,"Sáric",0
"51856",2022-03-23,26066,"Ures",0
"51857",2022-03-23,26067,"Villa Hidalgo",0
"51858",2022-03-23,26999,"Sin municipio registrado",0
"51859",2022-03-23,26070,"General Plutarco Elías Calles",0
"51860",2022-03-23,26013,"Banámichi",0
"51861",2022-03-23,26003,"Álamos",0
"51862",2022-03-23,26004,"Altar",0
"51863",2022-03-23,26039,"Naco",0
"51864",2022-03-23,26001,"Aconchi",0
"51865",2022-03-23,26035,"Imuris",0
"51866",2022-03-23,26044,"Ónavas",0
"51867",2022-03-23,26020,"Carbó",0
"51868",2022-03-23,26038,"Moctezuma",1
"51869",2022-03-23,26068,"Villa Pesqueira",0
"51870",2022-03-23,26071,"Benito Juárez",0
"51871",2022-03-23,26016,"Benjamín Hill",0
"51872",2022-03-23,26065,"Tubutama",0
"51873",2022-03-23,26023,"Cumpas",0
"51874",2022-03-23,26032,"Huásabas",0
"51875",2022-03-23,26015,"Bavispe",0
"51876",2022-03-23,26064,"Trincheras",0
"51877",2022-03-23,26072,"San Ignacio Río Muerto",0
"51878",2022-03-23,26005,"Arivechi",0
"51879",2022-03-23,26037,"Mazatán",0
"51880",2022-03-23,26046,"Oquitoa",0
"51881",2022-03-23,26051,"Rosario",0
"51882",2022-03-23,26006,"Arizpe",0
"51883",2022-03-23,26011,"Bacoachi",0
"51884",2022-03-23,26022,"Cucurpe",0
"51885",2022-03-23,26056,"San Miguel de Horcasitas",0
"51886",2022-03-23,26040,"Nácori Chico",0
"51887",2022-03-23,26049,"Quiriego",0
"51888",2022-03-23,26010,"Bacerac",0
"51889",2022-03-23,26031,"Huachinera",0
"51890",2022-03-23,26021,"La Colorada",0
"51891",2022-03-23,26028,"Granados",0
"51892",2022-03-23,26063,"Tepache",0
"51893",2022-03-23,26024,"Divisaderos",0
"51894",2022-03-23,26050,"Rayón",0
"51895",2022-03-23,26053,"San Felipe de Jesús",0
"51896",2022-03-23,26059,"Santa Cruz",0
"51897",2022-03-23,26069,"Yécora",0
"51898",2022-03-23,26009,"Bacanora",0
"51899",2022-03-23,26062,"Suaqui Grande",0
"51900",2022-03-23,26054,"San Javier",0
"51901",2022-03-23,26061,"Soyopa",0
"51902",2022-03-23,26007,"Átil",0
"51903",2022-03-23,26057,"San Pedro de la Cueva",0
"51904",2022-03-24,26002,"Agua Prieta",1
"51905",2022-03-24,26008,"Bacadéhuachi",0
"51906",2022-03-24,26012,"Bácum",0
"51907",2022-03-24,26014,"Baviácora",0
"51908",2022-03-24,26017,"Caborca",2
"51909",2022-03-24,26018,"Cajeme",21
"51910",2022-03-24,26019,"Cananea",1
"51911",2022-03-24,26025,"Empalme",0
"51912",2022-03-24,26026,"Etchojoa",0
"51913",2022-03-24,26027,"Fronteras",0
"51914",2022-03-24,26029,"Guaymas",2
"51915",2022-03-24,26030,"Hermosillo",55
"51916",2022-03-24,26033,"Huatabampo",1
"51917",2022-03-24,26034,"Huépac",0
"51918",2022-03-24,26036,"Magdalena",0
"51919",2022-03-24,26041,"Nacozari de García",0
"51920",2022-03-24,26042,"Navojoa",5
"51921",2022-03-24,26043,"Nogales",4
"51922",2022-03-24,26045,"Opodepe",0
"51923",2022-03-24,26047,"Pitiquito",1
"51924",2022-03-24,26048,"Puerto Peñasco",0
"51925",2022-03-24,26052,"Sahuaripa",0
"51926",2022-03-24,26055,"San Luis Río Colorado",5
"51927",2022-03-24,26058,"Santa Ana",2
"51928",2022-03-24,26060,"Sáric",0
"51929",2022-03-24,26066,"Ures",0
"51930",2022-03-24,26067,"Villa Hidalgo",0
"51931",2022-03-24,26999,"Sin municipio registrado",0
"51932",2022-03-24,26070,"General Plutarco Elías Calles",0
"51933",2022-03-24,26013,"Banámichi",0
"51934",2022-03-24,26003,"Álamos",0
"51935",2022-03-24,26004,"Altar",0
"51936",2022-03-24,26039,"Naco",0
"51937",2022-03-24,26001,"Aconchi",0
"51938",2022-03-24,26035,"Imuris",0
"51939",2022-03-24,26044,"Ónavas",0
"51940",2022-03-24,26020,"Carbó",0
"51941",2022-03-24,26038,"Moctezuma",1
"51942",2022-03-24,26068,"Villa Pesqueira",0
"51943",2022-03-24,26071,"Benito Juárez",0
"51944",2022-03-24,26016,"Benjamín Hill",0
"51945",2022-03-24,26065,"Tubutama",0
"51946",2022-03-24,26023,"Cumpas",0
"51947",2022-03-24,26032,"Huásabas",0
"51948",2022-03-24,26015,"Bavispe",0
"51949",2022-03-24,26064,"Trincheras",0
"51950",2022-03-24,26072,"San Ignacio Río Muerto",0
"51951",2022-03-24,26005,"Arivechi",0
"51952",2022-03-24,26037,"Mazatán",0
"51953",2022-03-24,26046,"Oquitoa",0
"51954",2022-03-24,26051,"Rosario",0
"51955",2022-03-24,26006,"Arizpe",0
"51956",2022-03-24,26011,"Bacoachi",0
"51957",2022-03-24,26022,"Cucurpe",0
"51958",2022-03-24,26056,"San Miguel de Horcasitas",0
"51959",2022-03-24,26040,"Nácori Chico",0
"51960",2022-03-24,26049,"Quiriego",0
"51961",2022-03-24,26010,"Bacerac",0
"51962",2022-03-24,26031,"Huachinera",0
"51963",2022-03-24,26021,"La Colorada",0
"51964",2022-03-24,26028,"Granados",0
"51965",2022-03-24,26063,"Tepache",0
"51966",2022-03-24,26024,"Divisaderos",0
"51967",2022-03-24,26050,"Rayón",0
"51968",2022-03-24,26053,"San Felipe de Jesús",0
"51969",2022-03-24,26059,"Santa Cruz",0
"51970",2022-03-24,26069,"Yécora",0
"51971",2022-03-24,26009,"Bacanora",0
"51972",2022-03-24,26062,"Suaqui Grande",0
"51973",2022-03-24,26054,"San Javier",0
"51974",2022-03-24,26061,"Soyopa",0
"51975",2022-03-24,26007,"Átil",0
"51976",2022-03-24,26057,"San Pedro de la Cueva",0
"51977",2022-03-25,26002,"Agua Prieta",1
"51978",2022-03-25,26008,"Bacadéhuachi",0
"51979",2022-03-25,26012,"Bácum",0
"51980",2022-03-25,26014,"Baviácora",0
"51981",2022-03-25,26017,"Caborca",2
"51982",2022-03-25,26018,"Cajeme",23
"51983",2022-03-25,26019,"Cananea",1
"51984",2022-03-25,26025,"Empalme",0
"51985",2022-03-25,26026,"Etchojoa",0
"51986",2022-03-25,26027,"Fronteras",0
"51987",2022-03-25,26029,"Guaymas",1
"51988",2022-03-25,26030,"Hermosillo",51
"51989",2022-03-25,26033,"Huatabampo",1
"51990",2022-03-25,26034,"Huépac",0
"51991",2022-03-25,26036,"Magdalena",0
"51992",2022-03-25,26041,"Nacozari de García",0
"51993",2022-03-25,26042,"Navojoa",5
"51994",2022-03-25,26043,"Nogales",4
"51995",2022-03-25,26045,"Opodepe",0
"51996",2022-03-25,26047,"Pitiquito",2
"51997",2022-03-25,26048,"Puerto Peñasco",0
"51998",2022-03-25,26052,"Sahuaripa",0
"51999",2022-03-25,26055,"San Luis Río Colorado",4
"52000",2022-03-25,26058,"Santa Ana",2
"52001",2022-03-25,26060,"Sáric",0
"52002",2022-03-25,26066,"Ures",0
"52003",2022-03-25,26067,"Villa Hidalgo",0
"52004",2022-03-25,26999,"Sin municipio registrado",0
"52005",2022-03-25,26070,"General Plutarco Elías Calles",0
"52006",2022-03-25,26013,"Banámichi",0
"52007",2022-03-25,26003,"Álamos",1
"52008",2022-03-25,26004,"Altar",0
"52009",2022-03-25,26039,"Naco",0
"52010",2022-03-25,26001,"Aconchi",0
"52011",2022-03-25,26035,"Imuris",0
"52012",2022-03-25,26044,"Ónavas",0
"52013",2022-03-25,26020,"Carbó",0
"52014",2022-03-25,26038,"Moctezuma",1
"52015",2022-03-25,26068,"Villa Pesqueira",0
"52016",2022-03-25,26071,"Benito Juárez",0
"52017",2022-03-25,26016,"Benjamín Hill",0
"52018",2022-03-25,26065,"Tubutama",0
"52019",2022-03-25,26023,"Cumpas",0
"52020",2022-03-25,26032,"Huásabas",0
"52021",2022-03-25,26015,"Bavispe",0
"52022",2022-03-25,26064,"Trincheras",0
"52023",2022-03-25,26072,"San Ignacio Río Muerto",0
"52024",2022-03-25,26005,"Arivechi",0
"52025",2022-03-25,26037,"Mazatán",0
"52026",2022-03-25,26046,"Oquitoa",0
"52027",2022-03-25,26051,"Rosario",0
"52028",2022-03-25,26006,"Arizpe",0
"52029",2022-03-25,26011,"Bacoachi",0
"52030",2022-03-25,26022,"Cucurpe",0
"52031",2022-03-25,26056,"San Miguel de Horcasitas",0
"52032",2022-03-25,26040,"Nácori Chico",0
"52033",2022-03-25,26049,"Quiriego",0
"52034",2022-03-25,26010,"Bacerac",0
"52035",2022-03-25,26031,"Huachinera",0
"52036",2022-03-25,26021,"La Colorada",0
"52037",2022-03-25,26028,"Granados",0
"52038",2022-03-25,26063,"Tepache",0
"52039",2022-03-25,26024,"Divisaderos",0
"52040",2022-03-25,26050,"Rayón",0
"52041",2022-03-25,26053,"San Felipe de Jesús",0
"52042",2022-03-25,26059,"Santa Cruz",0
"52043",2022-03-25,26069,"Yécora",0
"52044",2022-03-25,26009,"Bacanora",0
"52045",2022-03-25,26062,"Suaqui Grande",0
"52046",2022-03-25,26054,"San Javier",0
"52047",2022-03-25,26061,"Soyopa",0
"52048",2022-03-25,26007,"Átil",0
"52049",2022-03-25,26057,"San Pedro de la Cueva",0
"52050",2022-03-26,26002,"Agua Prieta",1
"52051",2022-03-26,26008,"Bacadéhuachi",0
"52052",2022-03-26,26012,"Bácum",0
"52053",2022-03-26,26014,"Baviácora",0
"52054",2022-03-26,26017,"Caborca",2
"52055",2022-03-26,26018,"Cajeme",25
"52056",2022-03-26,26019,"Cananea",2
"52057",2022-03-26,26025,"Empalme",1
"52058",2022-03-26,26026,"Etchojoa",0
"52059",2022-03-26,26027,"Fronteras",0
"52060",2022-03-26,26029,"Guaymas",1
"52061",2022-03-26,26030,"Hermosillo",56
"52062",2022-03-26,26033,"Huatabampo",1
"52063",2022-03-26,26034,"Huépac",0
"52064",2022-03-26,26036,"Magdalena",0
"52065",2022-03-26,26041,"Nacozari de García",0
"52066",2022-03-26,26042,"Navojoa",3
"52067",2022-03-26,26043,"Nogales",4
"52068",2022-03-26,26045,"Opodepe",0
"52069",2022-03-26,26047,"Pitiquito",2
"52070",2022-03-26,26048,"Puerto Peñasco",1
"52071",2022-03-26,26052,"Sahuaripa",0
"52072",2022-03-26,26055,"San Luis Río Colorado",5
"52073",2022-03-26,26058,"Santa Ana",2
"52074",2022-03-26,26060,"Sáric",0
"52075",2022-03-26,26066,"Ures",0
"52076",2022-03-26,26067,"Villa Hidalgo",0
"52077",2022-03-26,26999,"Sin municipio registrado",0
"52078",2022-03-26,26070,"General Plutarco Elías Calles",0
"52079",2022-03-26,26013,"Banámichi",0
"52080",2022-03-26,26003,"Álamos",1
"52081",2022-03-26,26004,"Altar",0
"52082",2022-03-26,26039,"Naco",0
"52083",2022-03-26,26001,"Aconchi",0
"52084",2022-03-26,26035,"Imuris",0
"52085",2022-03-26,26044,"Ónavas",0
"52086",2022-03-26,26020,"Carbó",0
"52087",2022-03-26,26038,"Moctezuma",1
"52088",2022-03-26,26068,"Villa Pesqueira",0
"52089",2022-03-26,26071,"Benito Juárez",0
"52090",2022-03-26,26016,"Benjamín Hill",0
"52091",2022-03-26,26065,"Tubutama",0
"52092",2022-03-26,26023,"Cumpas",0
"52093",2022-03-26,26032,"Huásabas",0
"52094",2022-03-26,26015,"Bavispe",0
"52095",2022-03-26,26064,"Trincheras",0
"52096",2022-03-26,26072,"San Ignacio Río Muerto",0
"52097",2022-03-26,26005,"Arivechi",0
"52098",2022-03-26,26037,"Mazatán",0
"52099",2022-03-26,26046,"Oquitoa",0
"52100",2022-03-26,26051,"Rosario",0
"52101",2022-03-26,26006,"Arizpe",0
"52102",2022-03-26,26011,"Bacoachi",0
"52103",2022-03-26,26022,"Cucurpe",0
"52104",2022-03-26,26056,"San Miguel de Horcasitas",1
"52105",2022-03-26,26040,"Nácori Chico",0
"52106",2022-03-26,26049,"Quiriego",0
"52107",2022-03-26,26010,"Bacerac",0
"52108",2022-03-26,26031,"Huachinera",0
"52109",2022-03-26,26021,"La Colorada",0
"52110",2022-03-26,26028,"Granados",0
"52111",2022-03-26,26063,"Tepache",0
"52112",2022-03-26,26024,"Divisaderos",0
"52113",2022-03-26,26050,"Rayón",0
"52114",2022-03-26,26053,"San Felipe de Jesús",0
"52115",2022-03-26,26059,"Santa Cruz",0
"52116",2022-03-26,26069,"Yécora",0
"52117",2022-03-26,26009,"Bacanora",0
"52118",2022-03-26,26062,"Suaqui Grande",0
"52119",2022-03-26,26054,"San Javier",0
"52120",2022-03-26,26061,"Soyopa",0
"52121",2022-03-26,26007,"Átil",0
"52122",2022-03-26,26057,"San Pedro de la Cueva",0
"52123",2022-03-27,26002,"Agua Prieta",0
"52124",2022-03-27,26008,"Bacadéhuachi",0
"52125",2022-03-27,26012,"Bácum",0
"52126",2022-03-27,26014,"Baviácora",0
"52127",2022-03-27,26017,"Caborca",1
"52128",2022-03-27,26018,"Cajeme",21
"52129",2022-03-27,26019,"Cananea",2
"52130",2022-03-27,26025,"Empalme",1
"52131",2022-03-27,26026,"Etchojoa",0
"52132",2022-03-27,26027,"Fronteras",0
"52133",2022-03-27,26029,"Guaymas",1
"52134",2022-03-27,26030,"Hermosillo",54
"52135",2022-03-27,26033,"Huatabampo",1
"52136",2022-03-27,26034,"Huépac",0
"52137",2022-03-27,26036,"Magdalena",0
"52138",2022-03-27,26041,"Nacozari de García",0
"52139",2022-03-27,26042,"Navojoa",3
"52140",2022-03-27,26043,"Nogales",4
"52141",2022-03-27,26045,"Opodepe",0
"52142",2022-03-27,26047,"Pitiquito",2
"52143",2022-03-27,26048,"Puerto Peñasco",1
"52144",2022-03-27,26052,"Sahuaripa",0
"52145",2022-03-27,26055,"San Luis Río Colorado",5
"52146",2022-03-27,26058,"Santa Ana",2
"52147",2022-03-27,26060,"Sáric",0
"52148",2022-03-27,26066,"Ures",0
"52149",2022-03-27,26067,"Villa Hidalgo",0
"52150",2022-03-27,26999,"Sin municipio registrado",0
"52151",2022-03-27,26070,"General Plutarco Elías Calles",0
"52152",2022-03-27,26013,"Banámichi",0
"52153",2022-03-27,26003,"Álamos",1
"52154",2022-03-27,26004,"Altar",0
"52155",2022-03-27,26039,"Naco",0
"52156",2022-03-27,26001,"Aconchi",0
"52157",2022-03-27,26035,"Imuris",0
"52158",2022-03-27,26044,"Ónavas",0
"52159",2022-03-27,26020,"Carbó",0
"52160",2022-03-27,26038,"Moctezuma",0
"52161",2022-03-27,26068,"Villa Pesqueira",0
"52162",2022-03-27,26071,"Benito Juárez",0
"52163",2022-03-27,26016,"Benjamín Hill",0
"52164",2022-03-27,26065,"Tubutama",0
"52165",2022-03-27,26023,"Cumpas",0
"52166",2022-03-27,26032,"Huásabas",0
"52167",2022-03-27,26015,"Bavispe",0
"52168",2022-03-27,26064,"Trincheras",0
"52169",2022-03-27,26072,"San Ignacio Río Muerto",0
"52170",2022-03-27,26005,"Arivechi",0
"52171",2022-03-27,26037,"Mazatán",0
"52172",2022-03-27,26046,"Oquitoa",0
"52173",2022-03-27,26051,"Rosario",0
"52174",2022-03-27,26006,"Arizpe",0
"52175",2022-03-27,26011,"Bacoachi",0
"52176",2022-03-27,26022,"Cucurpe",0
"52177",2022-03-27,26056,"San Miguel de Horcasitas",1
"52178",2022-03-27,26040,"Nácori Chico",0
"52179",2022-03-27,26049,"Quiriego",0
"52180",2022-03-27,26010,"Bacerac",0
"52181",2022-03-27,26031,"Huachinera",0
"52182",2022-03-27,26021,"La Colorada",0
"52183",2022-03-27,26028,"Granados",0
"52184",2022-03-27,26063,"Tepache",0
"52185",2022-03-27,26024,"Divisaderos",0
"52186",2022-03-27,26050,"Rayón",0
"52187",2022-03-27,26053,"San Felipe de Jesús",0
"52188",2022-03-27,26059,"Santa Cruz",0
"52189",2022-03-27,26069,"Yécora",0
"52190",2022-03-27,26009,"Bacanora",0
"52191",2022-03-27,26062,"Suaqui Grande",0
"52192",2022-03-27,26054,"San Javier",0
"52193",2022-03-27,26061,"Soyopa",0
"52194",2022-03-27,26007,"Átil",0
"52195",2022-03-27,26057,"San Pedro de la Cueva",0
"52196",2022-03-28,26002,"Agua Prieta",0
"52197",2022-03-28,26008,"Bacadéhuachi",0
"52198",2022-03-28,26012,"Bácum",0
"52199",2022-03-28,26014,"Baviácora",0
"52200",2022-03-28,26017,"Caborca",1
"52201",2022-03-28,26018,"Cajeme",16
"52202",2022-03-28,26019,"Cananea",2
"52203",2022-03-28,26025,"Empalme",1
"52204",2022-03-28,26026,"Etchojoa",0
"52205",2022-03-28,26027,"Fronteras",0
"52206",2022-03-28,26029,"Guaymas",1
"52207",2022-03-28,26030,"Hermosillo",43
"52208",2022-03-28,26033,"Huatabampo",1
"52209",2022-03-28,26034,"Huépac",0
"52210",2022-03-28,26036,"Magdalena",0
"52211",2022-03-28,26041,"Nacozari de García",0
"52212",2022-03-28,26042,"Navojoa",1
"52213",2022-03-28,26043,"Nogales",3
"52214",2022-03-28,26045,"Opodepe",0
"52215",2022-03-28,26047,"Pitiquito",2
"52216",2022-03-28,26048,"Puerto Peñasco",1
"52217",2022-03-28,26052,"Sahuaripa",0
"52218",2022-03-28,26055,"San Luis Río Colorado",6
"52219",2022-03-28,26058,"Santa Ana",2
"52220",2022-03-28,26060,"Sáric",0
"52221",2022-03-28,26066,"Ures",0
"52222",2022-03-28,26067,"Villa Hidalgo",0
"52223",2022-03-28,26999,"Sin municipio registrado",0
"52224",2022-03-28,26070,"General Plutarco Elías Calles",0
"52225",2022-03-28,26013,"Banámichi",0
"52226",2022-03-28,26003,"Álamos",1
"52227",2022-03-28,26004,"Altar",0
"52228",2022-03-28,26039,"Naco",0
"52229",2022-03-28,26001,"Aconchi",0
"52230",2022-03-28,26035,"Imuris",0
"52231",2022-03-28,26044,"Ónavas",0
"52232",2022-03-28,26020,"Carbó",0
"52233",2022-03-28,26038,"Moctezuma",0
"52234",2022-03-28,26068,"Villa Pesqueira",0
"52235",2022-03-28,26071,"Benito Juárez",0
"52236",2022-03-28,26016,"Benjamín Hill",0
"52237",2022-03-28,26065,"Tubutama",0
"52238",2022-03-28,26023,"Cumpas",0
"52239",2022-03-28,26032,"Huásabas",0
"52240",2022-03-28,26015,"Bavispe",0
"52241",2022-03-28,26064,"Trincheras",0
"52242",2022-03-28,26072,"San Ignacio Río Muerto",0
"52243",2022-03-28,26005,"Arivechi",0
"52244",2022-03-28,26037,"Mazatán",0
"52245",2022-03-28,26046,"Oquitoa",0
"52246",2022-03-28,26051,"Rosario",0
"52247",2022-03-28,26006,"Arizpe",0
"52248",2022-03-28,26011,"Bacoachi",0
"52249",2022-03-28,26022,"Cucurpe",0
"52250",2022-03-28,26056,"San Miguel de Horcasitas",1
"52251",2022-03-28,26040,"Nácori Chico",0
"52252",2022-03-28,26049,"Quiriego",0
"52253",2022-03-28,26010,"Bacerac",0
"52254",2022-03-28,26031,"Huachinera",0
"52255",2022-03-28,26021,"La Colorada",0
"52256",2022-03-28,26028,"Granados",0
"52257",2022-03-28,26063,"Tepache",0
"52258",2022-03-28,26024,"Divisaderos",0
"52259",2022-03-28,26050,"Rayón",0
"52260",2022-03-28,26053,"San Felipe de Jesús",0
"52261",2022-03-28,26059,"Santa Cruz",0
"52262",2022-03-28,26069,"Yécora",0
"52263",2022-03-28,26009,"Bacanora",0
"52264",2022-03-28,26062,"Suaqui Grande",0
"52265",2022-03-28,26054,"San Javier",0
"52266",2022-03-28,26061,"Soyopa",0
"52267",2022-03-28,26007,"Átil",0
"52268",2022-03-28,26057,"San Pedro de la Cueva",0
"52269",2022-03-29,26002,"Agua Prieta",1
"52270",2022-03-29,26008,"Bacadéhuachi",0
"52271",2022-03-29,26012,"Bácum",0
"52272",2022-03-29,26014,"Baviácora",0
"52273",2022-03-29,26017,"Caborca",1
"52274",2022-03-29,26018,"Cajeme",12
"52275",2022-03-29,26019,"Cananea",1
"52276",2022-03-29,26025,"Empalme",1
"52277",2022-03-29,26026,"Etchojoa",0
"52278",2022-03-29,26027,"Fronteras",0
"52279",2022-03-29,26029,"Guaymas",1
"52280",2022-03-29,26030,"Hermosillo",46
"52281",2022-03-29,26033,"Huatabampo",1
"52282",2022-03-29,26034,"Huépac",0
"52283",2022-03-29,26036,"Magdalena",0
"52284",2022-03-29,26041,"Nacozari de García",1
"52285",2022-03-29,26042,"Navojoa",5
"52286",2022-03-29,26043,"Nogales",2
"52287",2022-03-29,26045,"Opodepe",0
"52288",2022-03-29,26047,"Pitiquito",2
"52289",2022-03-29,26048,"Puerto Peñasco",1
"52290",2022-03-29,26052,"Sahuaripa",0
"52291",2022-03-29,26055,"San Luis Río Colorado",6
"52292",2022-03-29,26058,"Santa Ana",2
"52293",2022-03-29,26060,"Sáric",0
"52294",2022-03-29,26066,"Ures",0
"52295",2022-03-29,26067,"Villa Hidalgo",0
"52296",2022-03-29,26999,"Sin municipio registrado",0
"52297",2022-03-29,26070,"General Plutarco Elías Calles",0
"52298",2022-03-29,26013,"Banámichi",0
"52299",2022-03-29,26003,"Álamos",1
"52300",2022-03-29,26004,"Altar",0
"52301",2022-03-29,26039,"Naco",0
"52302",2022-03-29,26001,"Aconchi",0
"52303",2022-03-29,26035,"Imuris",0
"52304",2022-03-29,26044,"Ónavas",0
"52305",2022-03-29,26020,"Carbó",0
"52306",2022-03-29,26038,"Moctezuma",0
"52307",2022-03-29,26068,"Villa Pesqueira",0
"52308",2022-03-29,26071,"Benito Juárez",0
"52309",2022-03-29,26016,"Benjamín Hill",0
"52310",2022-03-29,26065,"Tubutama",0
"52311",2022-03-29,26023,"Cumpas",0
"52312",2022-03-29,26032,"Huásabas",0
"52313",2022-03-29,26015,"Bavispe",0
"52314",2022-03-29,26064,"Trincheras",0
"52315",2022-03-29,26072,"San Ignacio Río Muerto",0
"52316",2022-03-29,26005,"Arivechi",0
"52317",2022-03-29,26037,"Mazatán",0
"52318",2022-03-29,26046,"Oquitoa",0
"52319",2022-03-29,26051,"Rosario",0
"52320",2022-03-29,26006,"Arizpe",0
"52321",2022-03-29,26011,"Bacoachi",0
"52322",2022-03-29,26022,"Cucurpe",0
"52323",2022-03-29,26056,"San Miguel de Horcasitas",1
"52324",2022-03-29,26040,"Nácori Chico",0
"52325",2022-03-29,26049,"Quiriego",0
"52326",2022-03-29,26010,"Bacerac",0
"52327",2022-03-29,26031,"Huachinera",0
"52328",2022-03-29,26021,"La Colorada",0
"52329",2022-03-29,26028,"Granados",0
"52330",2022-03-29,26063,"Tepache",0
"52331",2022-03-29,26024,"Divisaderos",0
"52332",2022-03-29,26050,"Rayón",0
"52333",2022-03-29,26053,"San Felipe de Jesús",0
"52334",2022-03-29,26059,"Santa Cruz",0
"52335",2022-03-29,26069,"Yécora",0
"52336",2022-03-29,26009,"Bacanora",0
"52337",2022-03-29,26062,"Suaqui Grande",0
"52338",2022-03-29,26054,"San Javier",0
"52339",2022-03-29,26061,"Soyopa",0
"52340",2022-03-29,26007,"Átil",0
"52341",2022-03-29,26057,"San Pedro de la Cueva",0
"52342",2022-03-30,26002,"Agua Prieta",1
"52343",2022-03-30,26008,"Bacadéhuachi",0
"52344",2022-03-30,26012,"Bácum",0
"52345",2022-03-30,26014,"Baviácora",0
"52346",2022-03-30,26017,"Caborca",0
"52347",2022-03-30,26018,"Cajeme",8
"52348",2022-03-30,26019,"Cananea",1
"52349",2022-03-30,26025,"Empalme",2
"52350",2022-03-30,26026,"Etchojoa",0
"52351",2022-03-30,26027,"Fronteras",0
"52352",2022-03-30,26029,"Guaymas",3
"52353",2022-03-30,26030,"Hermosillo",50
"52354",2022-03-30,26033,"Huatabampo",1
"52355",2022-03-30,26034,"Huépac",0
"52356",2022-03-30,26036,"Magdalena",0
"52357",2022-03-30,26041,"Nacozari de García",1
"52358",2022-03-30,26042,"Navojoa",4
"52359",2022-03-30,26043,"Nogales",3
"52360",2022-03-30,26045,"Opodepe",0
"52361",2022-03-30,26047,"Pitiquito",2
"52362",2022-03-30,26048,"Puerto Peñasco",1
"52363",2022-03-30,26052,"Sahuaripa",0
"52364",2022-03-30,26055,"San Luis Río Colorado",6
"52365",2022-03-30,26058,"Santa Ana",2
"52366",2022-03-30,26060,"Sáric",0
"52367",2022-03-30,26066,"Ures",0
"52368",2022-03-30,26067,"Villa Hidalgo",0
"52369",2022-03-30,26999,"Sin municipio registrado",0
"52370",2022-03-30,26070,"General Plutarco Elías Calles",0
"52371",2022-03-30,26013,"Banámichi",0
"52372",2022-03-30,26003,"Álamos",1
"52373",2022-03-30,26004,"Altar",0
"52374",2022-03-30,26039,"Naco",0
"52375",2022-03-30,26001,"Aconchi",0
"52376",2022-03-30,26035,"Imuris",0
"52377",2022-03-30,26044,"Ónavas",0
"52378",2022-03-30,26020,"Carbó",0
"52379",2022-03-30,26038,"Moctezuma",0
"52380",2022-03-30,26068,"Villa Pesqueira",0
"52381",2022-03-30,26071,"Benito Juárez",0
"52382",2022-03-30,26016,"Benjamín Hill",0
"52383",2022-03-30,26065,"Tubutama",0
"52384",2022-03-30,26023,"Cumpas",0
"52385",2022-03-30,26032,"Huásabas",0
"52386",2022-03-30,26015,"Bavispe",0
"52387",2022-03-30,26064,"Trincheras",0
"52388",2022-03-30,26072,"San Ignacio Río Muerto",0
"52389",2022-03-30,26005,"Arivechi",0
"52390",2022-03-30,26037,"Mazatán",0
"52391",2022-03-30,26046,"Oquitoa",0
"52392",2022-03-30,26051,"Rosario",0
"52393",2022-03-30,26006,"Arizpe",0
"52394",2022-03-30,26011,"Bacoachi",0
"52395",2022-03-30,26022,"Cucurpe",0
"52396",2022-03-30,26056,"San Miguel de Horcasitas",1
"52397",2022-03-30,26040,"Nácori Chico",0
"52398",2022-03-30,26049,"Quiriego",0
"52399",2022-03-30,26010,"Bacerac",0
"52400",2022-03-30,26031,"Huachinera",0
"52401",2022-03-30,26021,"La Colorada",0
"52402",2022-03-30,26028,"Granados",0
"52403",2022-03-30,26063,"Tepache",0
"52404",2022-03-30,26024,"Divisaderos",0
"52405",2022-03-30,26050,"Rayón",0
"52406",2022-03-30,26053,"San Felipe de Jesús",0
"52407",2022-03-30,26059,"Santa Cruz",0
"52408",2022-03-30,26069,"Yécora",0
"52409",2022-03-30,26009,"Bacanora",0
"52410",2022-03-30,26062,"Suaqui Grande",0
"52411",2022-03-30,26054,"San Javier",0
"52412",2022-03-30,26061,"Soyopa",0
"52413",2022-03-30,26007,"Átil",0
"52414",2022-03-30,26057,"San Pedro de la Cueva",0
"52415",2022-03-31,26002,"Agua Prieta",1
"52416",2022-03-31,26008,"Bacadéhuachi",0
"52417",2022-03-31,26012,"Bácum",0
"52418",2022-03-31,26014,"Baviácora",0
"52419",2022-03-31,26017,"Caborca",1
"52420",2022-03-31,26018,"Cajeme",8
"52421",2022-03-31,26019,"Cananea",2
"52422",2022-03-31,26025,"Empalme",2
"52423",2022-03-31,26026,"Etchojoa",0
"52424",2022-03-31,26027,"Fronteras",0
"52425",2022-03-31,26029,"Guaymas",3
"52426",2022-03-31,26030,"Hermosillo",54
"52427",2022-03-31,26033,"Huatabampo",2
"52428",2022-03-31,26034,"Huépac",0
"52429",2022-03-31,26036,"Magdalena",0
"52430",2022-03-31,26041,"Nacozari de García",1
"52431",2022-03-31,26042,"Navojoa",4
"52432",2022-03-31,26043,"Nogales",6
"52433",2022-03-31,26045,"Opodepe",0
