"fecha_ingreso","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas","Hospitalizados_observados"
2021-06-29,627,594,257,337,7,282,146,136,9,6,3,252,30,60,33,0,88,5,166,0,25,0,0,0,3,1,0,0,0,0,0,0,0,0,11,0,103,1,145,4,23,4,45
2021-06-30,529,500,195,305,5,219,116,103,6,2,4,206,13,31,15,1,69,4,129,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,73,1,122,4,17,1,24
2021-07-01,549,506,211,295,2,252,139,113,7,3,4,234,18,35,18,0,95,4,124,0,29,0,0,0,1,0,0,0,3,0,0,0,0,0,4,0,77,0,147,3,24,4,27
2021-07-02,502,470,190,280,8,214,113,101,8,3,5,195,19,47,21,0,72,4,113,0,28,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,64,0,123,3,16,5,30
2021-07-03,261,253,108,145,1,115,69,46,3,3,0,99,16,36,17,0,43,2,61,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,1,67,1,6,1,24
2021-07-04,152,141,59,82,3,67,36,31,3,2,1,56,11,30,12,1,17,0,41,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,0,37,0,7,3,24
2021-07-05,608,568,224,344,0,263,157,106,6,3,3,242,21,40,25,1,90,5,132,0,39,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,83,0,143,3,25,3,29
2021-07-06,609,578,241,337,3,266,138,128,4,2,2,246,20,40,21,1,105,2,148,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,90,0,137,3,26,1,26
2021-07-07,568,554,234,320,1,247,141,106,10,6,4,223,24,47,28,2,94,3,134,0,15,2,0,0,3,0,0,0,1,0,0,0,0,0,10,0,79,0,133,3,25,7,33
2021-07-08,523,514,218,296,2,225,127,98,12,6,6,197,28,47,28,0,103,9,113,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,60,1,136,7,14,4,35
2021-07-09,650,601,257,344,5,300,177,123,6,1,5,279,21,39,25,1,111,3,162,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,127,0,129,1,27,5,31
2021-07-10,292,273,134,139,2,150,72,78,4,1,3,139,11,30,11,0,56,1,77,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,49,0,66,2,16,2,27
2021-07-11,273,252,119,133,1,139,80,59,4,1,3,125,14,32,18,2,38,1,79,0,21,2,0,0,1,0,0,0,0,0,0,0,0,0,9,0,52,0,68,2,10,2,26
2021-07-12,847,802,334,468,3,376,210,166,12,8,4,349,27,54,28,0,132,8,195,0,46,0,0,0,2,0,1,0,0,0,0,0,0,0,16,0,108,1,222,6,30,5,39
2021-07-13,777,738,325,413,2,361,191,170,9,4,5,336,25,49,27,0,154,6,167,0,38,1,0,0,2,0,0,0,0,0,0,0,0,0,22,0,121,0,179,4,39,5,40
2021-07-14,844,800,363,437,7,400,207,193,11,1,10,374,26,46,29,0,146,8,217,0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,23,0,131,1,212,6,34,4,36
2021-07-15,825,785,314,471,5,348,183,165,14,6,8,319,29,64,32,0,149,6,158,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,120,0,167,9,35,5,48
2021-07-16,806,782,347,435,1,370,193,177,14,6,8,342,28,60,31,2,173,11,171,0,24,0,0,0,2,0,0,0,0,0,0,0,0,0,32,1,123,1,180,6,35,6,42
2021-07-17,375,364,174,190,1,184,103,81,6,3,3,165,19,39,22,0,87,5,84,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,64,0,80,1,23,5,32
2021-07-18,273,263,129,134,0,139,77,62,7,1,6,126,13,28,14,0,65,7,54,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,43,1,72,2,15,4,23
2021-07-19,1045,1012,421,591,4,449,239,210,17,6,11,409,40,77,45,2,187,13,226,0,21,0,0,0,14,1,1,0,0,0,0,0,0,0,21,0,138,1,246,9,44,7,50
2021-07-20,957,921,358,563,12,381,211,170,18,10,8,350,31,65,33,0,168,16,193,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,22,0,125,1,209,9,25,8,46
2021-07-21,918,880,337,543,3,372,205,167,17,8,9,343,29,65,34,1,146,11,190,0,33,0,0,0,3,0,0,0,0,0,0,0,0,0,28,0,144,0,167,8,33,9,51
2021-07-22,995,951,368,583,5,405,216,189,11,5,6,375,30,65,36,2,161,6,201,0,34,1,0,0,8,0,0,0,0,0,1,1,0,0,24,0,126,1,217,3,38,7,42
2021-07-23,924,888,336,552,12,355,188,167,11,3,8,335,20,49,26,1,157,5,182,0,14,0,0,0,2,1,0,0,0,0,0,0,0,0,33,0,122,1,166,6,34,4,33
2021-07-24,398,387,186,201,2,193,90,103,19,7,12,156,37,77,41,0,114,14,63,0,11,3,0,0,3,1,1,0,1,0,0,0,0,0,11,0,58,0,99,10,25,9,50
2021-07-25,411,405,167,238,3,170,91,79,22,12,10,136,34,72,42,1,88,18,77,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,13,0,40,0,98,14,19,8,49
2021-07-26,1237,1206,534,672,10,554,293,261,17,10,7,515,39,80,43,3,218,5,288,0,38,1,0,0,9,1,1,0,0,0,0,0,0,0,30,1,172,0,293,8,59,8,55
2021-07-27,1082,1035,454,581,7,494,267,227,18,9,9,453,41,91,46,2,228,8,235,0,28,2,0,0,3,0,0,0,0,0,0,0,0,0,31,1,170,0,252,7,41,10,57
2021-07-28,1117,1054,471,583,7,526,280,246,24,13,11,478,48,102,54,2,230,12,253,0,41,2,0,0,2,1,0,0,0,0,0,0,0,0,38,0,160,0,280,11,48,13,66
2021-07-29,1199,1149,493,656,5,536,294,242,17,9,8,499,37,85,42,2,265,13,227,0,39,1,0,0,5,0,0,0,0,0,0,0,0,0,28,0,184,0,268,7,56,10,51
2021-07-30,987,939,396,543,5,439,238,201,14,6,8,406,33,67,34,0,215,13,184,0,37,1,0,0,3,0,0,0,0,0,0,0,0,0,33,0,148,1,216,6,42,7,50
2021-07-31,517,484,212,272,2,243,129,114,20,13,7,198,45,75,48,2,117,14,95,0,30,1,0,0,1,1,0,0,0,0,0,0,0,0,26,0,82,0,105,13,30,7,55
2021-08-01,500,476,175,301,2,197,111,86,21,10,11,154,43,77,48,0,95,13,83,0,16,1,0,0,1,1,1,0,1,0,0,0,0,0,12,0,58,1,99,11,28,9,54
2021-08-02,1193,1154,492,662,7,522,273,249,24,9,15,480,42,99,46,2,232,15,239,0,43,0,0,0,8,2,0,0,0,0,0,0,0,0,24,0,156,0,292,14,50,10,54
2021-08-03,1156,1104,497,607,13,536,270,266,23,6,17,490,46,85,51,2,265,16,216,0,51,0,0,0,3,1,0,0,1,0,0,0,0,0,30,0,183,1,274,10,49,12,56
2021-08-04,1114,1072,428,644,2,466,253,213,18,6,12,424,42,81,52,3,234,13,194,0,31,1,0,0,7,1,0,0,0,0,0,0,0,0,24,0,167,1,237,10,38,7,53
2021-08-05,1062,1017,417,600,10,452,244,208,17,8,9,410,42,85,48,1,216,12,208,0,26,1,0,0,2,1,0,0,0,0,0,0,0,0,27,0,146,1,247,11,32,5,56
2021-08-06,990,935,416,519,6,465,248,217,27,13,14,418,47,94,54,0,223,18,214,0,27,2,0,0,1,0,0,0,0,0,0,0,0,0,30,0,126,0,255,16,54,11,63
2021-08-07,474,435,209,226,4,243,123,120,13,8,5,211,32,62,36,1,111,12,115,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,68,2,133,4,24,7,39
2021-08-08,433,417,201,216,1,216,120,96,19,10,9,175,41,80,49,0,112,12,89,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,15,0,51,0,115,7,35,12,51
2021-08-09,1119,1057,437,620,15,484,269,215,17,10,7,443,41,87,42,3,224,12,224,0,28,0,0,0,8,2,0,0,0,0,0,0,0,0,40,0,145,0,256,6,43,11,59
2021-08-10,1055,985,455,530,16,507,268,239,23,5,18,459,48,96,52,1,220,15,251,0,32,2,0,0,4,1,0,0,0,0,0,0,0,0,40,0,143,2,259,6,65,15,62
2021-08-11,1034,991,461,530,9,494,269,225,13,6,7,447,47,93,50,1,214,8,233,0,34,0,0,0,13,1,0,0,0,0,0,0,0,0,30,0,149,0,262,8,53,5,63
2021-08-12,1134,1087,470,617,7,510,288,222,22,10,12,460,50,103,53,2,231,15,254,0,20,0,0,0,3,0,1,0,0,0,0,0,1,0,31,0,156,0,276,10,47,12,71
2021-08-13,960,923,407,516,6,438,249,189,19,12,7,401,37,84,40,0,204,14,206,0,22,0,0,0,6,2,0,0,0,0,0,0,0,0,33,0,136,3,232,7,37,9,47
2021-08-14,448,434,195,239,5,204,106,98,21,5,16,169,35,75,37,1,101,15,92,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,64,2,97,9,25,10,44
2021-08-15,419,408,174,234,1,184,95,89,14,6,8,153,31,64,35,1,90,8,88,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,51,0,92,11,23,3,50
2021-08-16,1176,1124,480,644,10,521,283,238,21,5,16,480,41,80,44,1,278,15,213,0,28,1,0,0,2,1,0,0,0,0,0,0,0,0,31,0,149,1,276,10,65,10,61
2021-08-17,1196,1154,510,644,6,545,297,248,25,14,11,496,49,96,54,2,269,14,244,0,27,0,0,0,5,1,0,0,0,0,0,0,0,0,35,0,177,1,267,8,66,16,64
2021-08-18,1087,1038,406,632,7,447,242,205,22,10,12,395,52,105,60,3,202,17,222,0,20,0,0,0,3,1,0,0,0,0,0,0,0,0,34,1,126,2,234,5,53,14,64
2021-08-19,1114,1052,382,670,23,421,246,175,16,3,13,384,37,73,40,0,181,6,217,0,20,1,0,0,3,2,0,0,0,0,0,0,0,0,51,0,107,1,212,4,51,11,50
2021-08-20,993,947,389,558,7,428,215,213,18,7,11,391,37,75,39,1,198,14,187,0,38,1,0,0,5,1,0,0,0,0,0,0,0,0,43,0,120,0,217,6,48,12,54
2021-08-21,482,470,199,271,2,208,117,91,24,11,13,171,37,74,44,2,106,13,95,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,53,3,105,9,34,12,47
2021-08-22,417,404,152,252,6,159,88,71,19,11,8,118,41,73,47,0,73,15,74,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,11,0,35,0,85,4,28,15,52
2021-08-23,1274,1225,519,706,9,557,285,272,28,11,17,503,54,103,59,1,245,14,272,0,32,0,0,0,7,1,0,0,1,0,0,0,0,0,40,0,137,0,303,11,77,17,71
2021-08-24,1146,1104,414,690,5,450,245,205,19,8,11,414,36,75,38,0,215,13,193,0,33,1,0,0,9,0,0,0,0,0,0,0,0,0,36,0,118,0,239,7,57,12,56
2021-08-25,1144,1095,410,685,9,449,220,229,30,11,19,397,52,94,59,0,177,20,244,0,25,2,0,0,3,1,0,0,0,0,0,0,0,0,32,0,109,1,238,11,70,18,65
2021-08-26,960,919,329,590,7,363,206,157,21,11,10,315,48,98,54,3,164,13,165,0,33,0,0,0,1,1,0,0,0,0,0,0,0,0,27,0,85,1,191,7,60,13,67
2021-08-27,942,892,350,542,5,395,222,173,23,13,10,358,37,71,43,1,171,15,170,0,48,1,0,0,6,2,0,0,0,0,0,0,0,0,24,0,96,0,219,6,56,17,51
2021-08-28,478,463,130,333,5,140,77,63,19,7,12,113,27,58,31,0,63,10,56,0,20,2,0,0,0,0,1,0,0,0,0,0,0,0,13,0,24,1,77,6,26,12,43
2021-08-29,317,307,110,197,1,119,56,63,10,3,7,100,19,47,19,0,58,6,51,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,25,0,66,6,14,4,39
2021-08-30,1120,1067,413,654,8,458,243,215,17,8,9,413,45,95,47,1,224,12,182,0,48,0,0,0,4,0,0,0,0,0,0,0,0,0,29,0,110,0,263,6,56,11,66
2021-08-31,889,870,327,543,4,342,187,155,15,7,8,312,30,60,31,0,154,11,173,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,28,0,72,0,181,6,61,9,46
2021-09-01,825,787,338,449,4,371,215,156,18,9,9,331,40,87,44,1,147,10,183,0,37,0,0,0,4,0,0,0,0,0,0,0,0,0,26,0,90,1,212,10,43,7,60
2021-09-02,801,744,305,439,4,358,194,164,17,8,9,324,34,64,36,1,126,9,201,0,26,0,0,0,5,0,0,0,0,0,0,0,0,0,36,0,95,2,165,5,62,10,46
2021-09-03,761,727,312,415,1,345,188,157,17,6,11,311,34,62,40,2,140,12,176,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,72,0,190,6,49,11,52
2021-09-04,351,341,87,254,5,92,49,43,9,3,6,68,24,47,29,1,29,4,50,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,19,0,46,4,20,5,31
2021-09-05,214,203,80,123,3,88,51,37,15,7,8,58,30,58,39,0,44,9,38,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,54,9,14,6,40
2021-09-06,798,761,307,454,7,337,181,156,14,5,9,309,28,57,32,1,119,10,188,0,26,0,0,0,4,0,0,0,0,0,0,0,0,0,25,0,73,0,176,4,63,10,44
2021-09-07,699,659,260,399,6,294,163,131,8,2,6,269,25,50,27,1,109,6,149,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,66,0,155,1,52,7,40
2021-09-08,735,704,253,451,3,281,153,128,12,5,7,252,29,57,33,3,98,8,152,0,28,0,0,0,3,1,0,0,0,0,0,0,0,0,18,0,69,0,156,3,38,9,42
2021-09-09,712,688,259,429,3,279,141,138,18,8,10,246,33,70,36,1,95,10,158,0,21,1,0,0,5,0,0,0,0,0,0,0,0,0,23,0,67,0,146,8,43,10,44
2021-09-10,690,653,252,401,7,281,149,132,14,8,6,258,23,45,27,3,104,10,150,0,25,1,0,0,2,0,0,0,0,0,0,0,0,0,22,0,65,0,159,5,35,9,40
2021-09-11,289,276,102,174,1,114,53,61,14,5,9,94,20,44,22,1,46,11,49,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,29,0,54,4,22,10,33
2021-09-12,244,232,78,154,1,88,56,32,12,9,3,69,19,39,19,2,45,8,26,0,16,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,15,0,56,5,13,7,27
2021-09-13,778,734,274,460,3,315,168,147,12,7,5,293,22,52,24,0,105,7,175,0,32,1,0,0,3,0,0,0,0,0,0,0,0,0,28,0,72,0,167,3,48,9,32
2021-09-14,700,671,291,380,4,313,163,150,14,5,9,287,26,56,28,0,127,10,154,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,72,0,159,4,53,10,37
2021-09-15,454,410,170,240,6,207,107,100,18,7,11,177,30,64,33,2,32,15,145,0,23,0,0,0,6,1,0,0,1,0,0,0,0,0,23,0,52,0,92,1,40,17,49
2021-09-16,187,172,70,102,3,82,44,38,18,4,14,59,23,51,25,0,25,12,44,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,40,5,21,13,37
2021-09-17,689,656,262,394,5,290,146,144,14,7,7,269,21,46,23,0,146,13,118,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,80,0,148,2,39,12,31
2021-09-18,191,180,69,111,2,78,40,38,11,3,8,63,15,31,18,2,29,5,36,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,16,0,41,5,16,6,18
2021-09-19,147,135,49,86,2,59,26,33,8,1,7,41,18,36,20,0,23,6,23,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,29,1,17,7,24
2021-09-20,775,740,255,485,5,285,167,118,17,9,8,253,32,71,34,1,118,11,144,0,22,1,0,0,1,0,0,0,0,0,0,0,0,0,20,0,72,0,142,4,51,13,51
2021-09-21,623,580,210,370,4,247,131,116,14,6,8,219,28,50,29,1,70,9,144,0,31,0,0,0,1,1,0,0,1,1,0,0,0,0,32,0,59,0,115,2,41,12,36
2021-09-22,623,583,242,341,7,272,143,129,16,11,5,241,31,66,33,1,84,10,162,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,85,0,125,3,39,13,47
2021-09-23,534,499,156,343,3,186,91,95,13,6,7,164,22,52,24,0,58,6,100,0,26,3,0,0,2,1,0,0,0,0,0,0,0,0,18,0,40,0,99,6,29,7,36
2021-09-24,531,489,175,314,3,213,119,94,11,4,7,190,23,50,25,0,63,7,116,0,29,1,0,0,5,1,0,0,0,0,0,0,0,0,14,0,50,0,108,3,41,8,38
2021-09-25,169,156,59,97,0,72,39,33,6,4,2,55,17,33,18,0,24,4,38,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,38,4,14,2,25
2021-09-26,128,120,66,54,3,71,41,30,13,7,6,49,22,43,24,0,28,8,39,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,34,3,19,10,26
2021-09-27,556,530,177,353,0,200,101,99,8,4,4,190,10,23,11,0,76,5,119,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,22,0,62,0,95,2,21,6,21
2021-09-28,465,439,124,315,3,146,86,60,5,3,2,134,12,32,14,1,67,2,73,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,31,0,79,0,22,5,31
2021-09-29,478,458,152,306,4,165,95,70,6,5,1,151,14,35,18,0,46,5,109,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,36,0,79,1,35,5,27
2021-09-30,445,420,140,280,2,162,93,69,4,3,1,149,13,26,14,0,53,4,94,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,40,0,79,1,30,3,23
2021-10-01,438,419,134,285,4,148,88,60,15,7,8,122,26,53,30,0,59,9,70,0,17,3,0,0,2,0,0,0,0,0,0,0,0,0,16,0,34,0,69,6,29,9,38
2021-10-02,178,170,53,117,2,59,28,31,7,2,5,47,12,26,13,1,33,4,20,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9,0,25,0,17,6,19
2021-10-03,142,134,46,88,2,51,25,26,8,3,5,39,12,24,12,0,28,7,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,28,2,10,6,20
2021-10-04,537,501,150,351,2,184,82,102,8,4,4,163,21,44,24,0,69,8,94,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,19,0,38,0,102,5,25,3,39
2021-10-05,560,529,141,388,4,168,89,79,6,3,3,154,14,31,15,0,72,4,78,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,39,0,89,1,28,5,32
2021-10-06,559,519,141,378,7,172,95,77,7,2,5,155,17,40,19,0,64,4,87,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,32,0,97,2,26,5,33
2021-10-07,501,452,121,331,6,159,89,70,6,3,3,149,10,24,11,1,70,5,67,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,31,0,87,2,24,4,22
2021-10-08,494,443,121,322,6,165,93,72,8,5,3,151,14,32,17,0,62,5,76,0,23,0,0,0,3,1,1,0,0,0,0,0,0,0,16,0,47,0,76,4,26,4,26
2021-10-09,234,230,52,178,1,55,28,27,10,3,7,42,13,26,15,1,34,7,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,29,3,16,7,17
2021-10-10,178,167,31,136,2,40,22,18,10,3,7,28,12,26,13,0,17,7,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,15,1,13,9,19
2021-10-11,583,514,157,357,4,222,124,98,7,3,4,205,17,33,18,1,71,4,111,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,40,0,131,2,30,5,24
2021-10-12,460,414,106,308,10,141,70,71,3,0,3,126,15,30,15,0,62,2,60,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,25,0,85,1,20,2,22
2021-10-13,511,471,126,345,2,160,89,71,8,4,4,147,13,27,15,0,62,6,81,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,15,0,32,0,87,1,26,7,23
2021-10-14,431,408,113,295,1,134,76,58,2,0,2,122,12,26,13,0,53,2,74,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,31,0,73,0,21,2,27
2021-10-15,386,376,116,260,0,124,67,57,14,5,9,102,22,43,22,0,54,10,55,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,24,0,67,3,27,11,30
2021-10-16,164,154,41,113,1,50,25,25,8,5,3,38,12,26,12,1,24,5,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,19,3,15,5,18
2021-10-17,176,166,35,131,2,43,27,16,4,2,2,33,10,23,10,1,14,1,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,27,1,8,3,20
2021-10-18,554,513,124,389,4,161,96,65,10,6,4,145,16,38,17,0,66,7,76,0,17,1,0,0,1,0,1,0,0,0,0,0,0,0,8,0,38,1,86,1,29,8,32
2021-10-19,478,441,113,328,5,144,74,70,7,3,4,132,12,23,12,0,61,4,59,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,30,0,75,0,23,7,24
2021-10-20,406,384,89,295,1,110,64,46,7,5,2,101,9,30,11,0,53,6,47,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,24,0,60,4,14,3,33
2021-10-21,490,461,120,341,5,142,84,58,7,1,6,126,16,41,16,0,54,5,79,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,35,0,71,1,23,6,30
2021-10-22,449,427,127,300,3,139,73,66,12,6,6,118,21,44,23,0,63,8,59,0,9,0,0,0,8,2,0,0,0,0,0,0,0,0,12,0,32,0,65,5,30,7,32
2021-10-23,167,161,49,112,2,52,30,22,6,4,2,38,14,30,14,0,25,2,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,26,1,15,5,21
2021-10-24,155,147,38,109,2,44,21,23,5,1,4,34,10,25,10,0,19,4,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,21,3,11,2,20
2021-10-25,565,534,182,352,7,205,119,86,8,7,1,191,14,35,17,0,79,5,115,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,24,0,37,0,111,3,33,5,27
2021-10-26,499,467,150,317,2,180,100,80,7,2,5,166,14,31,16,0,67,4,93,0,18,0,0,0,2,1,0,0,0,0,0,0,0,0,13,0,39,0,99,2,29,5,20
2021-10-27,403,376,99,277,1,125,71,54,8,3,5,113,12,29,14,2,49,5,63,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,25,1,68,2,23,5,25
2021-10-28,409,379,109,270,5,132,71,61,13,7,6,108,24,49,27,1,43,9,70,0,15,0,0,0,4,1,0,0,0,0,0,0,0,0,11,0,28,0,66,4,27,9,39
2021-10-29,424,405,128,277,1,146,71,75,11,2,9,127,19,40,19,0,67,9,71,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,24,0,80,2,35,9,35
2021-10-30,140,137,40,97,1,42,22,20,8,4,4,31,11,30,13,0,21,6,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,25,0,12,8,23
2021-10-31,137,133,41,92,1,44,25,19,4,2,2,33,11,21,12,1,26,4,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,27,2,9,2,13
2021-11-01,439,418,146,272,3,163,93,70,6,2,4,149,14,30,15,0,71,3,88,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,35,0,90,1,29,5,19
2021-11-02,281,278,97,181,1,99,47,52,8,3,5,82,17,35,17,0,65,7,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30,0,49,2,14,6,24
2021-11-03,467,455,149,306,1,160,84,76,6,5,1,143,17,31,17,0,68,5,85,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,31,0,92,3,25,3,28
2021-11-04,501,467,136,331,4,165,94,71,9,5,4,153,12,31,13,0,65,7,94,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,43,0,90,5,22,4,23
2021-11-05,489,459,149,310,8,169,89,80,10,2,8,148,21,44,25,3,69,7,90,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,37,0,88,4,29,6,32
2021-11-06,219,208,65,143,5,71,46,25,4,4,0,63,8,20,9,1,40,3,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,21,0,28,0,13,4,13
2021-11-07,175,167,51,116,2,55,33,22,4,3,1,48,7,18,8,0,29,3,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,29,1,11,3,15
2021-11-08,679,647,228,419,3,257,140,117,10,5,5,236,21,54,23,2,99,6,134,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,58,0,147,2,42,8,40
2021-11-09,565,539,161,378,2,185,117,68,7,4,3,167,18,46,19,0,72,6,96,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,36,0,107,3,29,4,29
2021-11-10,551,504,166,338,1,210,109,101,7,1,6,190,20,44,20,1,82,3,96,0,30,0,0,0,2,2,0,0,0,0,0,0,0,0,11,0,45,0,111,2,43,5,31
2021-11-11,593,546,179,367,4,222,122,100,10,1,9,202,20,35,23,3,88,6,107,0,25,0,0,0,2,0,0,0,0,0,0,0,0,0,23,0,63,0,111,2,25,8,26
2021-11-12,561,504,165,339,11,211,122,89,5,4,1,196,15,34,16,0,79,5,102,0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,56,0,101,0,42,5,27
2021-11-13,202,169,70,99,17,86,50,36,12,6,6,66,20,46,25,1,37,9,30,0,18,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,10,0,42,1,27,11,33
2021-11-14,165,152,62,90,8,67,35,32,13,4,9,44,23,51,32,3,31,9,25,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,33,3,22,10,34
2021-11-15,228,201,107,94,15,119,61,58,12,6,6,88,31,58,31,0,33,8,54,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,0,62,3,29,9,38
2021-11-16,706,635,234,401,7,297,184,113,10,2,8,277,20,47,23,1,106,6,139,0,48,0,0,0,4,1,0,0,0,0,0,0,0,0,17,0,61,0,167,4,52,6,25
2021-11-17,645,586,222,364,9,272,149,123,17,9,8,235,37,73,42,1,117,15,105,0,44,0,0,0,6,0,0,0,0,0,0,0,0,0,20,0,58,0,151,6,43,11,44
2021-11-18,673,617,245,372,12,289,164,125,10,5,5,263,26,61,29,2,101,8,151,0,34,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,79,0,150,1,40,9,47
2021-11-19,564,524,204,320,7,232,134,98,9,4,5,208,24,54,25,0,98,4,100,0,30,0,0,0,4,2,0,0,0,0,0,0,0,0,13,0,65,0,114,1,40,8,33
2021-11-20,253,224,110,114,5,134,77,57,6,4,2,122,12,27,13,0,67,5,63,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,35,0,65,2,18,4,22
2021-11-21,235,223,85,138,7,90,60,30,8,4,4,72,18,39,22,1,53,4,28,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,47,1,17,7,28
